"","State.Code","Year","Deaths","Population","Homicide_num","Month.code","Unemployment_adj","Firearm.suicides","Suicides","Paid.Hunting.License.Holders","Personal.income.per.capita..dollars.","Annual.incarceration.rate","Number.of.sworn.officers.per.1.000.U.S..residents","Percentage.of.republican.voters.in.presidential.election","Num_pop_over15","Proportion.of.population.hispanic","Proportion.of.population.AA.or.B","Percentage.4.year.bachelors.or.above..25.years.old.and.over","Proportion.of.15.24","Density","Gallons.of.ethanol","Num_pov","MSA","Prop_male","homicide_total","prop_urban","p100khomicide_firearm","homicide_exclfirearm","p100khomicide_exclfirearm","p100khomicide_firearm_m6","time","Case","State","Violent.Crime.rate","Murder.and.nonnegligent.manslaughter.rate","Robbery.rate","Aggravated.assault.rate","Property.crime.rate","Burglary.rate","Larceny.theft.rate","Firearm.Ownership.Rate","Type","Ethanol.Gallons.21.Older.Capita","Homicide_count","HomicideRates","Prop_pop_over_15","Firearm.Suicide.Rates","treatdummy"
"83",9,1999,2727,3386400,0,3,4.2,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0,11,0.324828631,0.162414315,3,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.324828726671391,NA,0.206709189699976,0
"84",9,1999,2415,3386400,9,4,4.2,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.26576888,-2,-0.059059751,0.162414315,4,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.206709189699976,NA,0.177179305457123,0
"85",9,1999,2393,3386400,5,5,4.3,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.147649378,2,0.059059751,0.206709129,5,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.206709189699976,NA,0.324828726671391,0
"86",9,1999,2173,3386400,6,6,4.4,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,0.177179253,9,0.26576888,0.251003942,6,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.442948263642806,NA,0.442948263642806,0
"87",9,1999,2262,3386400,11,7,4.5,10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.324828631,1,0.029529876,0.211630775,7,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.354358610914245,NA,0.295298842428538,0
"88",9,1999,2241,3386400,11,8,4.6,10,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.324828631,0,0,0.211630775,8,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.324828726671391,NA,0.295298842428538,0
"89",9,1999,2129,3386400,9,9,4.7,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.26576888,2,0.059059751,0.187022545,9,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.324828726671391,NA,0.177179305457123,0
"90",9,1999,2375,3386400,1,10,4.8,17,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.029529876,11,0.324828631,0.167142094,10,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.354358610914245,NA,0.502008032128514,0
"91",9,1999,2394,3386400,5,11,4.9,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.147649378,-1,-0.029529876,0.152155593,11,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.118119536971415,NA,0.147649421214269,0
"92",9,1999,2669,3386400,1,12,5.1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.029529876,7,0.206709129,0.11275473,12,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.23623907394283,NA,0.0295298842428538,0
"93",9,2000,3195,3405600,7,1,2.8,10,34,60345,42209,398,2.28,0.3844,2702730,9.4922,9.8368,31.6,11.89180887,703.3,18409260,3365,3114281,NA,10,0.879253955,0.205545923,3,0.08809111,0.142090738,13,0,"Connecticut",324.7,2.9,112.5,189.4,2908,512,2011.4,0.202,4,2.4468,10,0.293634014564247,0.793613460183228,0.293634014564247,0
"94",9,2000,2598,3405600,8,2,10.2,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.234909626,1,0.029363703,0.117482508,14,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.264270613107822,NA,0.0587268029128494,0
"95",9,2000,2483,3405600,1,3,10.2,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.029363703,0,0,0.146818516,15,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0293634014564247,NA,0.381724218933521,0
"96",9,2000,2317,3405600,7,4,10.3,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.205545923,-1,-0.029363703,0.146818516,16,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.176180408738548,NA,0.146817007282124,0
"97",9,2000,2418,3405600,0,5,10.3,11,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,4,0.117454813,0.137030615,17,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.117453605825699,NA,0.322997416020672,0
"98",9,2000,2211,3405600,7,6,10.4,15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.205545923,1,0.029363703,0.151712467,18,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.234907211651398,NA,0.440451021846371,0
"99",9,2000,2420,3405600,7,7,10.4,10,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.205545923,6,0.176182219,0.117454813,19,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.381724218933521,NA,0.293634014564247,0
"100",9,2000,2284,3405600,6,8,10.5,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.176182219,5,0.146818516,0.127242714,20,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.322997416020672,NA,0.146817007282124,0
"101",9,2000,2389,3405600,4,9,10.5,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.117454813,6,0.176182219,0.097879011,21,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.293634014564247,NA,0.117453605825699,0
"102",9,2000,2484,3405600,0,10,10.6,8,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0.102461946,22,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.234907211651398,0
"103",9,2000,2535,3405600,2,11,10.7,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.058727406,1,0.029363703,0.102228685,23,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0880902043692741,NA,0.205543810194973,0
"104",9,2000,2795,3405600,1,12,10.7,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.029363703,2,0.058727406,0.102073177,24,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0880902043692741,NA,0.146817007282124,0
"105",9,2001,2813,3432800,8,1,2.6,8,20,59309,43696,387,NA,NA,2724037,9.8496,9.9362,32.4,12.1051842,NA,5783130,3385,NA,NA,1,NA,0.233043534,-7,-0.203913092,0.126348545,25,0,"Connecticut",334.6,3.1,121.8,191.1,2774.7,499.6,1914.7,0.189,4,2.4721,1,0.0291307387555348,0.793532102074109,0.233045910044279,0
"106",9,2001,2533,3432800,6,2,8.8,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.17478265,3,0.087391325,0.150546159,26,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.262176648799814,NA,0.262176648799814,0
"107",9,2001,2686,3432800,4,3,9,12,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.116521767,6,0.17478265,0.199058019,27,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.291307387555348,NA,0.349568865066418,0
"108",9,2001,2475,3432800,5,4,9.2,18,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.145652209,0,0,0.194202945,28,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.145653693777674,NA,0.524353297599627,0
"109",9,2001,2521,3432800,7,5,9.4,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.203913092,4,0.116521767,0.189347871,29,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.320438126310883,NA,0.116522955022139,0
"110",9,2001,2358,3432800,11,6,9.5,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,0.320434859,5,0.145652209,0.179637724,30,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.466091820088557,NA,0.320438126310883,0
"111",9,2001,2328,3432800,7,7,9.6,9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.203913092,-7,-0.203913092,0.155362356,31,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.262176648799814,0
"112",9,2001,2330,3432800,5,8,9.6,6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.145652209,-4,-0.116521767,0.165072503,32,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0291307387555348,NA,0.174784432533209,0
"113",9,2001,2500,3432800,0,10,9.5,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0,10,0.291304417,0.150325404,34,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.291307387555348,NA,0.0582614775110697,0
"114",9,2001,2399,3432800,9,11,9.5,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.262173976,3,0.087391325,0.150143525,35,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.349568865066418,NA,0.262176648799814,0
"115",9,2001,2634,3432800,10,12,9.4,10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.291304417,2,0.058260883,0.150070774,36,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.349568865066418,NA,0.291307387555348,0
"116",9,2002,2926,3458700,5,1,3.4,4,28,NA,43405,405,NA,NA,2750768,10.2267,10.0523,32.6,12.33547158,NA,21392155,3377,NA,NA,7,NA,0.144560938,2,0.057824375,0.18380166,37,0,"Connecticut",312.5,2.4,117.6,171,2701.3,494.7,1871.7,0.193,4,2.4953,7,0.202388180530257,0.795318472258363,0.115650388874433,0
"117",9,2002,2594,3458700,5,2,6.3,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.144560938,-5,-0.144560938,0.183474278,38,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.260213374967473,0
"118",9,2002,2524,3458700,2,3,6.3,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.057824375,6,0.173473126,0.173473126,39,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.231300777748865,NA,0.346951166623298,0
"119",9,2002,2438,3458700,7,4,6.4,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.202385313,-6,-0.173473126,0.183110522,40,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0289125972186081,NA,0.202388180530257,0
"120",9,2002,2454,3458700,9,5,6.3,11,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.260209689,1,0.028912188,0.168654428,41,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.289125972186081,NA,0.31803856940469,0
"121",9,2002,2152,3458700,8,6,6.3,8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.231297501,-8,-0.231297501,0.202385313,42,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.231300777748865,0
"122",9,2002,2375,3458700,7,7,6.2,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.202385313,-7,-0.202385313,0.202385313,43,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.0578251944372163,0
"123",9,2002,2334,3458700,2,8,6.1,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.057824375,8,0.231297501,0.168654428,44,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.289125972186081,NA,0.202388180530257,0
"124",9,2002,2315,3458700,9,9,6.1,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.260209689,-2,-0.057824375,0.178291824,45,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.202388180530257,NA,0.144562986093041,0
"125",9,2002,2529,3458700,7,10,6.1,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.202385313,-1,-0.028912188,0.154127562,46,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.173475583311649,NA,0.173475583311649,0
"126",9,2002,2619,3458700,2,11,6.3,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.057824375,3,0.086736563,0.149273479,47,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.144562986093041,NA,0.0289125972186081,0
"127",9,2002,2862,3458700,10,12,6.4,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,0.289121876,6,0.173473126,0.125038446,48,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.46260155549773,NA,0.202388180530257,0
"128",9,2003,2760,3484300,2,1,5.3,8,21,NA,44187,389,NA,NA,2777822,10.5989,10.162,33.5,12.55306606,NA,2302719,3417,NA,NA,2,NA,0.057399746,0,0,0.124790745,49,0,"Connecticut",316.8,3.2,120.8,172.7,2666.5,460.1,1880.4,0.179,4,2.5294,2,0.0574003386619981,0.797239617713745,0.229601354647992,0
"129",9,2003,2516,3484300,1,2,4.6,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.028699873,10,0.286998728,0.158203158,50,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.31570186264099,NA,0,0
"130",9,2003,2602,3484300,4,3,4.6,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.114799491,6,0.172199237,0.114799491,51,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.287001693309991,NA,0.172201015985994,0
"131",9,2003,2359,3484300,7,4,4.6,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.20089911,4,0.114799491,0.143499364,52,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.31570186264099,NA,0.0861005079929971,0
"132",9,2003,2309,3484300,9,5,4.7,11,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.258298855,1,0.028699873,0.167415925,53,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.287001693309991,NA,0.31570186264099,0
"133",9,2003,2297,3484300,1,6,4.8,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.028699873,2,0.057399746,0.172199237,54,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0861005079929971,NA,0,0
"134",9,2003,2361,3484300,8,7,4.8,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.229598982,2,0.057399746,0.138716052,55,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.287001693309991,NA,0.172201015985994,0
"135",9,2003,2361,3484300,6,8,4.9,12,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.172199237,3,0.086099618,0.119582803,56,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.258301523978991,NA,0.344402031971989,0
"136",9,2003,2168,3484300,5,9,4.9,7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.143499364,7,0.20089911,0.13393274,57,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.344402031971989,NA,0.200901185316993,0
"137",9,2003,2486,3484300,0,10,4.9,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9,0.258298855,0.133804043,58,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.258301523978991,NA,0,0
"138",9,2003,2403,3484300,5,11,4.8,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.143499364,2,0.057399746,0.10510417,59,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.200901185316993,NA,0.0287001693309991,0
"139",9,2003,3005,3484300,4,12,4.8,8,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.114799491,7,0.20089911,0.090722059,60,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.31570186264099,NA,0.229601354647992,0
"140",9,2004,3017,3496100,8,1,5.2,8,21,NA,47105,377,2.27,0.4395,2794966,10.9526,10.2542,34.5,12.77394143,NA,7268011,3487,NA,NA,1,NA,0.228826799,-7,-0.200223449,0.114558184,61,0,"Connecticut",289,2.9,119.7,144.9,2684.9,456.1,1908.3,0.166,4,2.5505,1,0.0286033008209147,0.799452532822288,0.228826406567318,0
"141",9,2004,2462,3496100,0,2,2.9,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,7,0.200223449,0.109710523,62,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.200223105746403,NA,0.0286033008209147,0
"142",9,2004,2598,3496100,2,3,3.1,10,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0572067,-2,-0.0572067,0.0953445,63,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.286033008209147,0
"143",9,2004,2386,3496100,5,4,3.2,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.14301675,-4,-0.1144134,0.0572067,64,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0286033008209147,NA,0.0858099024627442,0
"144",9,2004,2297,3496100,4,5,3.2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1144134,1,0.02860335,0.090577275,65,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.143016504104574,NA,0.0286033008209147,0
"145",9,2004,2269,3496100,1,6,NA,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.02860335,12,0.343240199,0.0953445,66,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.371842910671892,NA,0.171619804925488,0
"146",9,2004,2303,3496100,0,7,NA,14,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0,17,0.486256948,0.119180625,67,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.486256113955551,NA,0.400446211492806,0
"147",9,2004,2198,3496100,7,8,NA,14,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.200223449,-6,-0.171620099,0.138249525,68,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0286033008209147,NA,0.400446211492806,0
"148",9,2004,2280,3496100,3,9,NA,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,0.08581005,11,0.314636849,0.162085649,69,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.400446211492806,NA,0.343239609850977,0
"149",9,2004,2418,3496100,10,10,NA,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.286033499,3,0.08581005,0.185847947,70,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.371842910671892,NA,0.200223105746403,0
"150",9,2004,2408,3496100,8,11,NA,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.228826799,3,0.08581005,0.18099213,71,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.314636309030062,NA,0.257429707388233,0
"151",9,2004,2678,3496100,6,12,NA,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.171620099,-3,-0.08581005,0.199957672,72,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0858099024627442,NA,0.0572066016418295,0
"152",9,2005,3015,3507000,5,1,4.9,2,21,NA,49481,373,NA,NA,2816234,11.3011,10.3543,36.8,13.09825387,NA,1323140,3483,NA,NA,3,NA,0.142573788,-2,-0.057029515,0.185552639,73,0,"Connecticut",273,3,112.3,136.9,2579,435.5,1840,0.202,4,2.5382,3,0.0855431993156544,0.803032221271742,0.0570287995437696,0
"153",9,2005,2661,3507000,6,2,7.3,15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.171088545,4,0.11405903,0.180682057,74,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.285143997718848,NA,0.427715996578272,0
"154",9,2005,2754,3507000,7,3,7.3,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.199603303,-2,-0.057029515,0.180593464,75,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.142571998859424,NA,0.199600798403194,0
"155",9,2005,2411,3507000,7,4,7.2,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.199603303,-5,-0.142573788,0.166336086,76,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0570287995437696,NA,0.199600798403194,0
"156",9,2005,2384,3507000,7,5,7.2,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.199603303,5,0.142573788,0.185345924,77,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.342172797262618,NA,0.399201596806387,0
"157",9,2005,2226,3507000,6,6,7.1,17,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.171088545,7,0.199603303,0.156831166,78,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.370687197034502,NA,0.484744796122042,0
"158",9,2005,2165,3507000,2,7,7.1,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.057029515,-1,-0.028514758,0.128316409,79,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0285143997718848,NA,0.0855431993156544,0
"159",9,2005,2256,3507000,10,8,7.1,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,0.285147575,8,0.22811806,0.11405903,80,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.513259195893926,NA,0.370687197034502,0
"160",9,2005,2138,3507000,1,9,7.1,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.028514758,7,0.199603303,0.128316409,81,0,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.228115198175078,NA,0.114057599087539,0
"161",10,1999,632,775000,8,1,3.3,8,2,21357,30012,493,NA,NA,104916,4.4926,19.8252,24,13.53772307,NA,1189098,768,NA,NA,5,NA,1.032271384,-3,-0.387101769,0.580652654,1,0,"Delaware",734.4,3.2,198,463,4103.6,696,3003.7,0.319,4,3.3054,5,0.645161290322581,0.135375483870968,1.03225806451613,0
"162",10,1999,586,775000,0,2,5.4,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9,1.161305307,0.580652654,2,0,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.16129032258065,NA,1.03225806451613,0
"163",10,1999,636,775000,3,3,5.5,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.387101769,-1,-0.129033923,0.580652654,3,0,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.258064516129032,NA,1.16129032258065,0
"164",10,1999,565,775000,7,4,5.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.903237461,-6,-0.774203538,0.537641346,4,0,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.129032258064516,NA,0,0
"165",10,1999,547,775000,4,5,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.516135692,-1,-0.129033923,0.709686577,5,0,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.387096774193548,NA,1.03225806451613,0
