unit,time,prob,quantile,treat
Ireland,1989,0.1782828283,61.0,0
Ireland,1989,0.1881818182,62.0,0
Ireland,1989,0.1980808081,62.0,0
Ireland,1989,0.207979798,63.0,0
Ireland,1989,0.2178787879,64.0,0
Ireland,1989,0.2277777778,64.0,0
Ireland,1989,0.2376767677,65.0,0
Ireland,1989,0.2475757576,65.0,0
Ireland,1989,0.2574747475,65.0,0
Ireland,1989,0.2673737374,66.0,0
Ireland,1989,0.2772727273,66.0,0
Ireland,1989,0.2871717172,67.0,0
Ireland,1989,0.2970707071,67.0,0
Ireland,1989,0.306969697,67.0,0
Ireland,1989,0.3168686869,68.0,0
Ireland,1989,0.3267676768,68.0,0
Ireland,1989,0.3366666667,69.0,0
Ireland,1989,0.3465656566,69.0,0
Ireland,1989,0.3564646465,69.0,0
Ireland,1989,0.3663636364,70.0,0
Ireland,1989,0.3762626263,70.0,0
Ireland,1989,0.3861616162,70.0,0
Ireland,1989,0.3960606061,71.0,0
Ireland,1989,0.405959596,71.0,0
Ireland,1989,0.4158585859,71.0,0
Ireland,1989,0.4257575758,72.0,0
Ireland,1989,0.4356565657,72.0,0
Ireland,1989,0.4455555556,72.0,0
Ireland,1989,0.4554545455,73.0,0
Ireland,1989,0.4653535354,73.0,0
Ireland,1989,0.4752525253,73.0,0
Ireland,1989,0.4851515152,74.0,0
Ireland,1989,0.4950505051,74.0,0
Ireland,1989,0.5049494949,74.0,0
Ireland,1989,0.5148484848,74.0,0
Ireland,1989,0.5247474747,75.0,0
Ireland,1989,0.5346464646,75.0,0
Ireland,1989,0.5445454545,75.0,0
Ireland,1989,0.5544444444,75.0,0
Ireland,1989,0.5643434343,76.0,0
Ireland,1989,0.5742424242,76.0,0
Ireland,1989,0.5841414141,76.0,0
Ireland,1989,0.594040404,77.0,0
Ireland,1989,0.6039393939,77.0,0
Ireland,1989,0.6138383838,77.0,0
Ireland,1989,0.6237373737,78.0,0
Ireland,1989,0.6336363636,78.0,0
Ireland,1989,0.6435353535,78.0,0
Ireland,1989,0.6534343434,78.0,0
Ireland,1989,0.6633333333,79.0,0
Ireland,1989,0.6732323232,79.0,0
Ireland,1989,0.6831313131,79.0,0
Ireland,1989,0.693030303,79.0,0
Ireland,1989,0.7029292929,80.0,0
Ireland,1989,0.7128282828,80.0,0
Ireland,1989,0.7227272727,80.0,0
Ireland,1989,0.7326262626,81.0,0
Ireland,1989,0.7425252525,81.0,0
Ireland,1989,0.7524242424,81.0,0
Ireland,1989,0.7623232323,82.0,0
Ireland,1989,0.7722222222,82.0,0
Ireland,1989,0.7821212121,82.0,0
Ireland,1989,0.792020202,82.0,0
Ireland,1989,0.8019191919,83.0,0
Ireland,1989,0.8118181818,83.0,0
Ireland,1989,0.8217171717,83.0,0
Ireland,1989,0.8316161616,84.0,0
Ireland,1989,0.8415151515,84.0,0
Ireland,1989,0.8514141414,85.0,0
Ireland,1989,0.8613131313,85.0,0
Ireland,1989,0.8712121212,85.0,0
Ireland,1989,0.8811111111,86.0,0
Ireland,1989,0.891010101,86.0,0
Ireland,1989,0.9009090909,87.0,0
Ireland,1989,0.9108080808,87.0,0
Ireland,1989,0.9207070707,88.0,0
Ireland,1989,0.9306060606,88.0,0
Ireland,1989,0.9405050505,89.0,0
Ireland,1989,0.9504040404,90.0,0
Ireland,1989,0.9603030303,91.0,0
Ireland,1989,0.9702020202,91.0,0
Ireland,1989,0.9801010101,93.0,0
Ireland,1989,0.99,95.0,0
Ireland,1990,0.01,2.0,0
Ireland,1990,0.0198989899,23.0,0
Ireland,1990,0.0297979798,33.0,0
Ireland,1990,0.0396969697,41.0,0
Ireland,1990,0.0495959596,45.0,0
Ireland,1990,0.0594949495,48.0,0
Ireland,1990,0.0693939394,50.0,0
Ireland,1990,0.0792929293,52.0,0
Ireland,1990,0.0891919192,54.0,0
Ireland,1990,0.0990909091,55.0,0
Ireland,1990,0.108989899,56.0,0
Ireland,1990,0.1188888889,57.0,0
Ireland,1990,0.1287878788,58.0,0
Ireland,1990,0.1386868687,59.0,0
Ireland,1990,0.1485858586,60.0,0
Ireland,1990,0.1584848485,60.0,0
Ireland,1990,0.1683838384,61.0,0
Ireland,1990,0.1782828283,62.0,0
Ireland,1990,0.1881818182,62.0,0
Ireland,1990,0.1980808081,63.0,0
Ireland,1990,0.207979798,63.0,0
Ireland,1990,0.2178787879,64.0,0
Ireland,1990,0.2277777778,64.0,0
Ireland,1990,0.2376767677,65.0,0
Ireland,1990,0.2475757576,65.0,0
Ireland,1990,0.2574747475,66.0,0
Ireland,1990,0.2673737374,66.0,0
Ireland,1990,0.2772727273,67.0,0
Ireland,1990,0.2871717172,67.0,0
Ireland,1990,0.2970707071,68.0,0
Ireland,1990,0.306969697,68.0,0
Ireland,1990,0.3168686869,68.0,0
Ireland,1990,0.3267676768,69.0,0
Ireland,1990,0.3366666667,69.0,0
Ireland,1990,0.3465656566,69.0,0
Ireland,1990,0.3564646465,70.0,0
Ireland,1990,0.3663636364,70.0,0
Ireland,1990,0.3762626263,70.0,0
Ireland,1990,0.3861616162,71.0,0
Ireland,1990,0.3960606061,71.0,0
Ireland,1990,0.405959596,71.0,0
Ireland,1990,0.4158585859,72.0,0
Ireland,1990,0.4257575758,72.0,0
Ireland,1990,0.4356565657,72.0,0
Ireland,1990,0.4455555556,73.0,0
Ireland,1990,0.4554545455,73.0,0
Ireland,1990,0.4653535354,73.0,0
Ireland,1990,0.4752525253,74.0,0
Ireland,1990,0.4851515152,74.0,0
Ireland,1990,0.4950505051,74.0,0
Ireland,1990,0.5049494949,74.0,0
Ireland,1990,0.5148484848,75.0,0
Ireland,1990,0.5247474747,75.0,0
Ireland,1990,0.5346464646,75.0,0
Ireland,1990,0.5445454545,76.0,0
Ireland,1990,0.5544444444,76.0,0
Ireland,1990,0.5643434343,76.0,0
Ireland,1990,0.5742424242,76.0,0
Ireland,1990,0.5841414141,77.0,0
Ireland,1990,0.594040404,77.0,0
Ireland,1990,0.6039393939,77.0,0
Ireland,1990,0.6138383838,78.0,0
Ireland,1990,0.6237373737,78.0,0
Ireland,1990,0.6336363636,78.0,0
Ireland,1990,0.6435353535,78.0,0
Ireland,1990,0.6534343434,79.0,0
Ireland,1990,0.6633333333,79.0,0
Ireland,1990,0.6732323232,79.0,0
Ireland,1990,0.6831313131,80.0,0
Ireland,1990,0.693030303,80.0,0
Ireland,1990,0.7029292929,80.0,0
Ireland,1990,0.7128282828,80.0,0
Ireland,1990,0.7227272727,81.0,0
Ireland,1990,0.7326262626,81.0,0
Ireland,1990,0.7425252525,81.0,0
Ireland,1990,0.7524242424,81.0,0
Ireland,1990,0.7623232323,82.0,0
Ireland,1990,0.7722222222,82.0,0
Ireland,1990,0.7821212121,82.0,0
Ireland,1990,0.792020202,83.0,0
Ireland,1990,0.8019191919,83.0,0
Ireland,1990,0.8118181818,83.0,0
Ireland,1990,0.8217171717,84.0,0
Ireland,1990,0.8316161616,84.0,0
Ireland,1990,0.8415151515,84.0,0
Ireland,1990,0.8514141414,85.0,0
Ireland,1990,0.8613131313,85.0,0
Ireland,1990,0.8712121212,86.0,0
Ireland,1990,0.8811111111,86.0,0
Ireland,1990,0.891010101,86.0,0
Ireland,1990,0.9009090909,87.0,0
Ireland,1990,0.9108080808,87.0,0
Ireland,1990,0.9207070707,88.0,0
Ireland,1990,0.9306060606,88.0,0
Ireland,1990,0.9405050505,89.0,0
Ireland,1990,0.9504040404,90.0,0
Ireland,1990,0.9603030303,90.0,0
Ireland,1990,0.9702020202,91.0,0
Ireland,1990,0.9801010101,93.0,0
Ireland,1990,0.99,95.0,0
Ireland,1991,0.01,4.0,0
Ireland,1991,0.0198989899,23.0,0
Ireland,1991,0.0297979798,32.0,0
Ireland,1991,0.0396969697,39.0,0
Ireland,1991,0.0495959596,45.0,0
Ireland,1991,0.0594949495,48.0,0
Ireland,1991,0.0693939394,50.0,0
Ireland,1991,0.0792929293,52.0,0
Ireland,1991,0.0891919192,54.0,0
Ireland,1991,0.0990909091,55.0,0
Ireland,1991,0.108989899,56.0,0
Ireland,1991,0.1188888889,57.0,0
Ireland,1991,0.1287878788,58.0,0
Ireland,1991,0.1386868687,59.0,0
Ireland,1991,0.1485858586,60.0,0
Ireland,1991,0.1584848485,61.0,0
Ireland,1991,0.1683838384,61.0,0
Ireland,1991,0.1782828283,62.0,0
Ireland,1991,0.1881818182,62.0,0
Ireland,1991,0.1980808081,63.0,0
Ireland,1991,0.207979798,63.0,0
Ireland,1991,0.2178787879,64.0,0
Ireland,1991,0.2277777778,65.0,0
Ireland,1991,0.2376767677,65.0,0
Ireland,1991,0.2475757576,66.0,0
Ireland,1991,0.2574747475,66.0,0
Ireland,1991,0.2673737374,66.0,0
Ireland,1991,0.2772727273,67.0,0
Ireland,1991,0.2871717172,67.0,0
Ireland,1991,0.2970707071,68.0,0
Ireland,1991,0.306969697,68.0,0
Ireland,1991,0.3168686869,69.0,0
Ireland,1991,0.3267676768,69.0,0
Ireland,1991,0.3366666667,69.0,0
Ireland,1991,0.3465656566,70.0,0
Ireland,1991,0.3564646465,70.0,0
Ireland,1991,0.3663636364,70.0,0
Ireland,1991,0.3762626263,71.0,0
Ireland,1991,0.3861616162,71.0,0
Ireland,1991,0.3960606061,71.0,0
Ireland,1991,0.405959596,72.0,0
Ireland,1991,0.4158585859,72.0,0
Ireland,1991,0.4257575758,72.0,0
Ireland,1991,0.4356565657,73.0,0
Ireland,1991,0.4455555556,73.0,0
Ireland,1991,0.4554545455,73.0,0
Ireland,1991,0.4653535354,73.0,0
Ireland,1991,0.4752525253,74.0,0
Ireland,1991,0.4851515152,74.0,0
Ireland,1991,0.4950505051,74.0,0
Ireland,1991,0.5049494949,75.0,0
Ireland,1991,0.5148484848,75.0,0
Ireland,1991,0.5247474747,75.0,0
Ireland,1991,0.5346464646,75.0,0
Ireland,1991,0.5445454545,76.0,0
Ireland,1991,0.5544444444,76.0,0
Ireland,1991,0.5643434343,76.0,0
Ireland,1991,0.5742424242,77.0,0
Ireland,1991,0.5841414141,77.0,0
Ireland,1991,0.594040404,77.0,0
Ireland,1991,0.6039393939,77.0,0
Ireland,1991,0.6138383838,78.0,0
Ireland,1991,0.6237373737,78.0,0
Ireland,1991,0.6336363636,78.0,0
Ireland,1991,0.6435353535,79.0,0
Ireland,1991,0.6534343434,79.0,0
Ireland,1991,0.6633333333,79.0,0
Ireland,1991,0.6732323232,79.0,0
Ireland,1991,0.6831313131,80.0,0
Ireland,1991,0.693030303,80.0,0
Ireland,1991,0.7029292929,80.0,0
Ireland,1991,0.7128282828,81.0,0
Ireland,1991,0.7227272727,81.0,0
Ireland,1991,0.7326262626,81.0,0
Ireland,1991,0.7425252525,81.0,0
Ireland,1991,0.7524242424,82.0,0
Ireland,1991,0.7623232323,82.0,0
Ireland,1991,0.7722222222,82.0,0
Ireland,1991,0.7821212121,83.0,0
Ireland,1991,0.792020202,83.0,0
Ireland,1991,0.8019191919,83.0,0
Ireland,1991,0.8118181818,84.0,0
Ireland,1991,0.8217171717,84.0,0
Ireland,1991,0.8316161616,84.0,0
Ireland,1991,0.8415151515,85.0,0
Ireland,1991,0.8514141414,85.0,0
Ireland,1991,0.8613131313,85.0,0
Ireland,1991,0.8712121212,86.0,0
Ireland,1991,0.8811111111,86.0,0
Ireland,1991,0.891010101,87.0,0
Ireland,1991,0.9009090909,87.0,0
Ireland,1991,0.9108080808,88.0,0
Ireland,1991,0.9207070707,88.0,0
Ireland,1991,0.9306060606,89.0,0
Ireland,1991,0.9405050505,89.0,0
Ireland,1991,0.9504040404,90.0,0
Ireland,1991,0.9603030303,91.0,0
Ireland,1991,0.9702020202,92.0,0
Ireland,1991,0.9801010101,93.0,0
Ireland,1991,0.99,95.0,0
Ireland,1992,0.01,11.0,0
Ireland,1992,0.0198989899,25.0,0
Ireland,1992,0.0297979798,33.0,0
Ireland,1992,0.0396969697,40.0,0
Ireland,1992,0.0495959596,45.0,0
Ireland,1992,0.0594949495,48.0,0
Ireland,1992,0.0693939394,51.0,0
Ireland,1992,0.0792929293,53.0,0
Ireland,1992,0.0891919192,54.0,0
Ireland,1992,0.0990909091,56.0,0
Ireland,1992,0.108989899,57.0,0
Ireland,1992,0.1188888889,58.0,0
Ireland,1992,0.1287878788,59.0,0
Ireland,1992,0.1386868687,60.0,0
Ireland,1992,0.1485858586,60.0,0
Ireland,1992,0.1584848485,61.0,0
Ireland,1992,0.1683838384,62.0,0
Ireland,1992,0.1782828283,63.0,0
Ireland,1992,0.1881818182,63.0,0
Ireland,1992,0.1980808081,64.0,0
Ireland,1992,0.207979798,64.0,0
Ireland,1992,0.2178787879,65.0,0
Ireland,1992,0.2277777778,65.0,0
Ireland,1992,0.2376767677,66.0,0
Ireland,1992,0.2475757576,66.0,0
Ireland,1992,0.2574747475,67.0,0
Ireland,1992,0.2673737374,67.0,0
Ireland,1992,0.2772727273,67.0,0
Ireland,1992,0.2871717172,68.0,0
Ireland,1992,0.2970707071,68.0,0
Ireland,1992,0.306969697,69.0,0
Ireland,1992,0.3168686869,69.0,0
Ireland,1992,0.3267676768,69.0,0
Ireland,1992,0.3366666667,70.0,0
Ireland,1992,0.3465656566,70.0,0
Ireland,1992,0.3564646465,70.0,0
Ireland,1992,0.3663636364,71.0,0
Ireland,1992,0.3762626263,71.0,0
Ireland,1992,0.3861616162,71.0,0
Ireland,1992,0.3960606061,72.0,0
Ireland,1992,0.405959596,72.0,0
Ireland,1992,0.4158585859,72.0,0
Ireland,1992,0.4257575758,73.0,0
Ireland,1992,0.4356565657,73.0,0
Ireland,1992,0.4455555556,73.0,0
Ireland,1992,0.4554545455,74.0,0
Ireland,1992,0.4653535354,74.0,0
Ireland,1992,0.4752525253,74.0,0
Ireland,1992,0.4851515152,74.0,0
Ireland,1992,0.4950505051,75.0,0
Ireland,1992,0.5049494949,75.0,0
Ireland,1992,0.5148484848,75.0,0
Ireland,1992,0.5247474747,76.0,0
Ireland,1992,0.5346464646,76.0,0
Ireland,1992,0.5445454545,76.0,0
Ireland,1992,0.5544444444,76.0,0
Ireland,1992,0.5643434343,77.0,0
Ireland,1992,0.5742424242,77.0,0
Ireland,1992,0.5841414141,77.0,0
Ireland,1992,0.594040404,77.0,0
Ireland,1992,0.6039393939,78.0,0
Ireland,1992,0.6138383838,78.0,0
Ireland,1992,0.6237373737,78.0,0
Ireland,1992,0.6336363636,78.0,0
Ireland,1992,0.6435353535,79.0,0
Ireland,1992,0.6534343434,79.0,0
Ireland,1992,0.6633333333,79.0,0
Ireland,1992,0.6732323232,80.0,0
Ireland,1992,0.6831313131,80.0,0
Ireland,1992,0.693030303,80.0,0
Ireland,1992,0.7029292929,80.0,0
Ireland,1992,0.7128282828,81.0,0
Ireland,1992,0.7227272727,81.0,0
Ireland,1992,0.7326262626,81.0,0
Ireland,1992,0.7425252525,82.0,0
Ireland,1992,0.7524242424,82.0,0
Ireland,1992,0.7623232323,82.0,0
Ireland,1992,0.7722222222,82.0,0
Ireland,1992,0.7821212121,83.0,0
Ireland,1992,0.792020202,83.0,0
Ireland,1992,0.8019191919,83.0,0
Ireland,1992,0.8118181818,84.0,0
Ireland,1992,0.8217171717,84.0,0
Ireland,1992,0.8316161616,84.0,0
Ireland,1992,0.8415151515,85.0,0
Ireland,1992,0.8514141414,85.0,0
Ireland,1992,0.8613131313,86.0,0
Ireland,1992,0.8712121212,86.0,0
Ireland,1992,0.8811111111,86.0,0
Ireland,1992,0.891010101,87.0,0
Ireland,1992,0.9009090909,87.0,0
Ireland,1992,0.9108080808,88.0,0
Ireland,1992,0.9207070707,88.0,0
Ireland,1992,0.9306060606,89.0,0
Ireland,1992,0.9405050505,89.0,0
Ireland,1992,0.9504040404,90.0,0
Ireland,1992,0.9603030303,91.0,0
Ireland,1992,0.9702020202,92.0,0
Ireland,1992,0.9801010101,93.0,0
Ireland,1992,0.99,95.0,0
Ireland,1993,0.01,13.0,0
Ireland,1993,0.0198989899,25.0,0
Ireland,1993,0.0297979798,34.0,0
Ireland,1993,0.0396969697,42.0,0
Ireland,1993,0.0495959596,46.0,0
Ireland,1993,0.0594949495,49.0,0
Ireland,1993,0.0693939394,51.0,0
Ireland,1993,0.0792929293,53.0,0
Ireland,1993,0.0891919192,55.0,0
Ireland,1993,0.0990909091,56.0,0
Ireland,1993,0.108989899,57.0,0
Ireland,1993,0.1188888889,58.0,0
Ireland,1993,0.1287878788,59.0,0
Ireland,1993,0.1386868687,60.0,0
Ireland,1993,0.1485858586,60.0,0
Ireland,1993,0.1584848485,61.0,0
Ireland,1993,0.1683838384,62.0,0
Ireland,1993,0.1782828283,62.0,0
Ireland,1993,0.1881818182,63.0,0
Ireland,1993,0.1980808081,64.0,0
Ireland,1993,0.207979798,64.0,0
Ireland,1993,0.2178787879,65.0,0
Ireland,1993,0.2277777778,65.0,0
Ireland,1993,0.2376767677,65.0,0
Ireland,1993,0.2475757576,66.0,0
Ireland,1993,0.2574747475,66.0,0
Ireland,1993,0.2673737374,67.0,0
Ireland,1993,0.2772727273,67.0,0
Ireland,1993,0.2871717172,68.0,0
Ireland,1993,0.2970707071,68.0,0
Ireland,1993,0.306969697,68.0,0
Ireland,1993,0.3168686869,69.0,0
Ireland,1993,0.3267676768,69.0,0
Ireland,1993,0.3366666667,70.0,0
Ireland,1993,0.3465656566,70.0,0
Ireland,1993,0.3564646465,70.0,0
Ireland,1993,0.3663636364,71.0,0
Ireland,1993,0.3762626263,71.0,0
Ireland,1993,0.3861616162,71.0,0
Ireland,1993,0.3960606061,72.0,0
Ireland,1993,0.405959596,72.0,0
Ireland,1993,0.4158585859,72.0,0
Ireland,1993,0.4257575758,72.0,0
Ireland,1993,0.4356565657,73.0,0
Ireland,1993,0.4455555556,73.0,0
Ireland,1993,0.4554545455,73.0,0
Ireland,1993,0.4653535354,74.0,0
Ireland,1993,0.4752525253,74.0,0
Ireland,1993,0.4851515152,74.0,0
Ireland,1993,0.4950505051,74.0,0
Ireland,1993,0.5049494949,75.0,0
Ireland,1993,0.5148484848,75.0,0
Ireland,1993,0.5247474747,75.0,0
Ireland,1993,0.5346464646,76.0,0
Ireland,1993,0.5445454545,76.0,0
Ireland,1993,0.5544444444,76.0,0
Ireland,1993,0.5643434343,76.0,0
Ireland,1993,0.5742424242,77.0,0
Ireland,1993,0.5841414141,77.0,0
Ireland,1993,0.594040404,77.0,0
Ireland,1993,0.6039393939,78.0,0
Ireland,1993,0.6138383838,78.0,0
Ireland,1993,0.6237373737,78.0,0
Ireland,1993,0.6336363636,78.0,0
Ireland,1993,0.6435353535,79.0,0
Ireland,1993,0.6534343434,79.0,0
Ireland,1993,0.6633333333,79.0,0
Ireland,1993,0.6732323232,79.0,0
Ireland,1993,0.6831313131,80.0,0
Ireland,1993,0.693030303,80.0,0
Ireland,1993,0.7029292929,80.0,0
Ireland,1993,0.7128282828,81.0,0
Ireland,1993,0.7227272727,81.0,0
Ireland,1993,0.7326262626,81.0,0
Ireland,1993,0.7425252525,81.0,0
Ireland,1993,0.7524242424,82.0,0
Ireland,1993,0.7623232323,82.0,0
Ireland,1993,0.7722222222,82.0,0
Ireland,1993,0.7821212121,83.0,0
Ireland,1993,0.792020202,83.0,0
Ireland,1993,0.8019191919,83.0,0
Ireland,1993,0.8118181818,84.0,0
Ireland,1993,0.8217171717,84.0,0
Ireland,1993,0.8316161616,84.0,0
Ireland,1993,0.8415151515,85.0,0
Ireland,1993,0.8514141414,85.0,0
Ireland,1993,0.8613131313,85.0,0
Ireland,1993,0.8712121212,86.0,0
Ireland,1993,0.8811111111,86.0,0
Ireland,1993,0.891010101,86.0,0
Ireland,1993,0.9009090909,87.0,0
Ireland,1993,0.9108080808,87.0,0
Ireland,1993,0.9207070707,88.0,0
Ireland,1993,0.9306060606,89.0,0
Ireland,1993,0.9405050505,89.0,0
Ireland,1993,0.9504040404,90.0,0
Ireland,1993,0.9603030303,91.0,0
Ireland,1993,0.9702020202,92.0,0
Ireland,1993,0.9801010101,93.0,0
Ireland,1993,0.99,95.0,0
Ireland,1994,0.01,13.0,0
Ireland,1994,0.0198989899,25.0,0
Ireland,1994,0.0297979798,34.0,0
Ireland,1994,0.0396969697,42.0,0
Ireland,1994,0.0495959596,46.0,0
Ireland,1994,0.0594949495,49.0,0
Ireland,1994,0.0693939394,52.0,0
Ireland,1994,0.0792929293,53.0,0
Ireland,1994,0.0891919192,55.0,0
Ireland,1994,0.0990909091,56.0,0
Ireland,1994,0.108989899,57.0,0
Ireland,1994,0.1188888889,58.0,0
Ireland,1994,0.1287878788,59.0,0
Ireland,1994,0.1386868687,60.0,0
Ireland,1994,0.1485858586,61.0,0
Ireland,1994,0.1584848485,62.0,0
Ireland,1994,0.1683838384,62.0,0
Ireland,1994,0.1782828283,63.0,0
Ireland,1994,0.1881818182,63.0,0
Ireland,1994,0.1980808081,64.0,0
Ireland,1994,0.207979798,64.0,0
Ireland,1994,0.2178787879,65.0,0
Ireland,1994,0.2277777778,66.0,0
Ireland,1994,0.2376767677,66.0,0
Ireland,1994,0.2475757576,66.0,0
Ireland,1994,0.2574747475,67.0,0
Ireland,1994,0.2673737374,67.0,0
Ireland,1994,0.2772727273,68.0,0
Ireland,1994,0.2871717172,68.0,0
Ireland,1994,0.2970707071,69.0,0
Ireland,1994,0.306969697,69.0,0
Ireland,1994,0.3168686869,69.0,0
Ireland,1994,0.3267676768,70.0,0
Ireland,1994,0.3366666667,70.0,0
Ireland,1994,0.3465656566,70.0,0
Ireland,1994,0.3564646465,71.0,0
Ireland,1994,0.3663636364,71.0,0
Ireland,1994,0.3762626263,71.0,0
Ireland,1994,0.3861616162,72.0,0
Ireland,1994,0.3960606061,72.0,0
Ireland,1994,0.405959596,72.0,0
Ireland,1994,0.4158585859,73.0,0
Ireland,1994,0.4257575758,73.0,0
Ireland,1994,0.4356565657,73.0,0
Ireland,1994,0.4455555556,73.0,0
Ireland,1994,0.4554545455,74.0,0
Ireland,1994,0.4653535354,74.0,0
Ireland,1994,0.4752525253,74.0,0
Ireland,1994,0.4851515152,75.0,0
Ireland,1994,0.4950505051,75.0,0
Ireland,1994,0.5049494949,75.0,0
Ireland,1994,0.5148484848,76.0,0
Ireland,1994,0.5247474747,76.0,0
Ireland,1994,0.5346464646,76.0,0
Ireland,1994,0.5445454545,76.0,0
Ireland,1994,0.5544444444,77.0,0
Ireland,1994,0.5643434343,77.0,0
Ireland,1994,0.5742424242,77.0,0
Ireland,1994,0.5841414141,78.0,0
Ireland,1994,0.594040404,78.0,0
Ireland,1994,0.6039393939,78.0,0
Ireland,1994,0.6138383838,78.0,0
Ireland,1994,0.6237373737,79.0,0
Ireland,1994,0.6336363636,79.0,0
Ireland,1994,0.6435353535,79.0,0
Ireland,1994,0.6534343434,79.0,0
Ireland,1994,0.6633333333,80.0,0
Ireland,1994,0.6732323232,80.0,0
Ireland,1994,0.6831313131,80.0,0
Ireland,1994,0.693030303,81.0,0
Ireland,1994,0.7029292929,81.0,0
Ireland,1994,0.7128282828,81.0,0
Ireland,1994,0.7227272727,81.0,0
Ireland,1994,0.7326262626,82.0,0
Ireland,1994,0.7425252525,82.0,0
Ireland,1994,0.7524242424,82.0,0
Ireland,1994,0.7623232323,83.0,0
Ireland,1994,0.7722222222,83.0,0
Ireland,1994,0.7821212121,83.0,0
Ireland,1994,0.792020202,83.0,0
Ireland,1994,0.8019191919,84.0,0
Ireland,1994,0.8118181818,84.0,0
Ireland,1994,0.8217171717,84.0,0
Ireland,1994,0.8316161616,85.0,0
Ireland,1994,0.8415151515,85.0,0
Ireland,1994,0.8514141414,85.0,0
Ireland,1994,0.8613131313,86.0,0
Ireland,1994,0.8712121212,86.0,0
Ireland,1994,0.8811111111,87.0,0
Ireland,1994,0.891010101,87.0,0
Ireland,1994,0.9009090909,87.0,0
Ireland,1994,0.9108080808,88.0,0
Ireland,1994,0.9207070707,88.0,0
Ireland,1994,0.9306060606,89.0,0
Ireland,1994,0.9405050505,90.0,0
Ireland,1994,0.9504040404,90.0,0
Ireland,1994,0.9603030303,91.0,0
Ireland,1994,0.9702020202,92.0,0
Ireland,1994,0.9801010101,93.0,0
Ireland,1994,0.99,95.0,0
Ireland,1995,0.01,14.0,0
Ireland,1995,0.0198989899,25.0,0
Ireland,1995,0.0297979798,34.0,0
Ireland,1995,0.0396969697,40.0,0
Ireland,1995,0.0495959596,45.0,0
Ireland,1995,0.0594949495,49.0,0
Ireland,1995,0.0693939394,51.0,0
Ireland,1995,0.0792929293,53.0,0
Ireland,1995,0.0891919192,55.0,0
Ireland,1995,0.0990909091,56.0,0
Ireland,1995,0.108989899,57.0,0
Ireland,1995,0.1188888889,58.0,0
Ireland,1995,0.1287878788,59.0,0
Ireland,1995,0.1386868687,60.0,0
Ireland,1995,0.1485858586,61.0,0
Ireland,1995,0.1584848485,61.0,0
Ireland,1995,0.1683838384,62.0,0
Ireland,1995,0.1782828283,63.0,0
Ireland,1995,0.1881818182,63.0,0
Ireland,1995,0.1980808081,64.0,0
Ireland,1995,0.207979798,64.0,0
Ireland,1995,0.2178787879,65.0,0
Ireland,1995,0.2277777778,65.0,0
Ireland,1995,0.2376767677,66.0,0
Ireland,1995,0.2475757576,66.0,0
Ireland,1995,0.2574747475,67.0,0
Ireland,1995,0.2673737374,67.0,0
Ireland,1995,0.2772727273,68.0,0
Ireland,1995,0.2871717172,68.0,0
Ireland,1995,0.2970707071,69.0,0
Ireland,1995,0.306969697,69.0,0
Ireland,1995,0.3168686869,69.0,0
Ireland,1995,0.3267676768,70.0,0
Ireland,1995,0.3366666667,70.0,0
Ireland,1995,0.3465656566,70.0,0
Ireland,1995,0.3564646465,71.0,0
Ireland,1995,0.3663636364,71.0,0
Ireland,1995,0.3762626263,71.0,0
Ireland,1995,0.3861616162,72.0,0
Ireland,1995,0.3960606061,72.0,0
Ireland,1995,0.405959596,72.0,0
Ireland,1995,0.4158585859,72.0,0
Ireland,1995,0.4257575758,73.0,0
Ireland,1995,0.4356565657,73.0,0
Ireland,1995,0.4455555556,73.0,0
Ireland,1995,0.4554545455,74.0,0
Ireland,1995,0.4653535354,74.0,0
Ireland,1995,0.4752525253,74.0,0
Ireland,1995,0.4851515152,74.0,0
Ireland,1995,0.4950505051,75.0,0
Ireland,1995,0.5049494949,75.0,0
Ireland,1995,0.5148484848,75.0,0
Ireland,1995,0.5247474747,75.0,0
Ireland,1995,0.5346464646,76.0,0
Ireland,1995,0.5445454545,76.0,0
Ireland,1995,0.5544444444,76.0,0
Ireland,1995,0.5643434343,77.0,0
Ireland,1995,0.5742424242,77.0,0
Ireland,1995,0.5841414141,77.0,0
Ireland,1995,0.594040404,77.0,0
Ireland,1995,0.6039393939,78.0,0
Ireland,1995,0.6138383838,78.0,0
Ireland,1995,0.6237373737,78.0,0
Ireland,1995,0.6336363636,78.0,0
Ireland,1995,0.6435353535,79.0,0
Ireland,1995,0.6534343434,79.0,0
Ireland,1995,0.6633333333,79.0,0
Ireland,1995,0.6732323232,80.0,0
Ireland,1995,0.6831313131,80.0,0
Ireland,1995,0.693030303,80.0,0
Ireland,1995,0.7029292929,80.0,0
Ireland,1995,0.7128282828,81.0,0
Ireland,1995,0.7227272727,81.0,0
Ireland,1995,0.7326262626,81.0,0
Ireland,1995,0.7425252525,82.0,0
Ireland,1995,0.7524242424,82.0,0
Ireland,1995,0.7623232323,82.0,0
Ireland,1995,0.7722222222,83.0,0
Ireland,1995,0.7821212121,83.0,0
Ireland,1995,0.792020202,83.0,0
Ireland,1995,0.8019191919,83.0,0
Ireland,1995,0.8118181818,84.0,0
Ireland,1995,0.8217171717,84.0,0
Ireland,1995,0.8316161616,84.0,0
Ireland,1995,0.8415151515,85.0,0
Ireland,1995,0.8514141414,85.0,0
Ireland,1995,0.8613131313,86.0,0
