date,country,DAP
2021-03-01,SK,53.74557795698925
2021-04-01,SK,60.68694444444444
2021-05-01,SK,59.77911290322581
2021-06-01,SK,75.82797222222223
2021-07-01,SK,86.36663978494623
2021-08-01,SK,85.59448924731183
2021-09-01,SK,132.65273611111112
2021-10-01,SK,151.17375
2021-11-01,SK,185.37716666666665
2021-12-01,SK,231.95325268817209
2022-01-01,SK,194.7853629032258
2022-02-01,SK,171.37346726190475
2022-03-01,SK,279.09572580645164
2022-04-01,SK,183.68
2022-05-01,SK,194.79896505376345
2022-06-01,SK,235.8045416666667
2022-07-01,SK,368.4345698924731
2022-08-01,SK,492.4732795698925
2022-09-01,SK,386.51981944444447
2022-10-01,SK,188.2867069892473
2022-11-01,SK,215.84697222222223
2022-12-01,SK,257.6967204301075
2023-01-01,SK,146.5839247311828
2023-02-01,SK,145.42407738095238
2023-03-01,SK,112.79483870967742
2023-04-01,SK,106.29006944444444
2023-05-01,SK,87.55557795698925
2023-06-01,SK,96.69294444444444
2023-07-01,SK,90.95694892473118
2023-08-01,SK,94.49989247311828
2023-09-01,SK,103.59270833333332
2023-10-01,SK,102.66344086021503
2023-11-01,SK,96.01423611111112
2023-12-01,SK,76.98377688172043
