FIPS,State,year,month,civilian,total,percent,total_emp,perc_emp,total_unem,perc_unem
29,Missouri,2004,11,4404412,3003914,68.2,2823628,64.1,180286,6.0
30,Montana,2004,11,721908,480537,66.6,459632,63.7,20905,4.4
31,Nebraska,2004,11,1318498,973503,73.8,935239,70.9,38264,3.9
32,Nevada,2004,11,1780588,1193034,67.0,1142139,64.1,50895,4.3
33,New Hampshire,2004,11,1012112,718416,71.0,693054,68.5,25362,3.5
34,New Jersey,2004,11,6614131,4340769,65.6,4145495,62.7,195274,4.5
35,New Mexico,2004,11,1421921,895749,63.0,846736,59.5,49013,5.5
36,New York,2004,11,14955205,9401294,62.9,8903284,59.5,498010,5.3
51000,New York city,2004,11,6383552,3779204,59.2,3548576,55.6,230628,6.1
37,North Carolina,2004,11,6493178,4294700,66.1,4049112,62.4,245588,5.7
38,North Dakota,2004,11,490623,354593,72.3,342570,69.8,12023,3.4
39,Ohio,2004,11,8798349,5859524,66.6,5487261,62.4,372263,6.4
40,Oklahoma,2004,11,2644429,1697444,64.2,1620792,61.3,76652,4.5
41,Oregon,2004,11,2795684,1841275,65.9,1713800,61.3,127475,6.9
42,Pennsylvania,2004,11,9669418,6235083,64.5,5907502,61.1,327581,5.3
44,Rhode Island,2004,11,837781,553693,66.1,527242,62.9,26451,4.8
45,South Carolina,2004,11,3198135,2055188,64.3,1901297,59.5,153891,7.5
46,South Dakota,2004,11,585445,427092,73.0,411374,70.3,15718,3.7
47,Tennessee,2004,11,4565066,2880946,63.1,2717840,59.5,163106,5.7
48,Texas,2004,11,16431310,11071593,67.4,10423472,63.4,648121,5.9
49,Utah,2004,11,1747839,1245923,71.3,1187918,68.0,58005,4.7
50,Vermont,2004,11,493261,346241,70.2,334309,67.8,11932,3.4
51,Virginia,2004,11,5652057,3834654,67.8,3684017,65.2,150637,3.9
53,Washington,2004,11,4767571,3211380,67.4,3019465,63.3,191915,6.0
54,West Virginia,2004,11,1433688,788683,55.0,744583,51.9,44100,5.6
55,Wisconsin,2004,11,4262165,3022811,70.9,2877339,67.5,145472,4.8
56,Wyoming,2004,11,387592,275494,71.1,265208,68.4,10286,3.7
1,Alabama,2004,12,3457864,2132075,61.7,2023018,58.5,109057,5.1
2,Alaska,2004,12,475388,340858,71.7,316435,66.6,24423,7.2
4,Arizona,2004,12,4375260,2808145,64.2,2679413,61.2,128732,4.6
5,Arkansas,2004,12,2098297,1317182,62.8,1245566,59.4,71616,5.4
6,California,2004,12,26625485,17426935,65.5,16412579,61.6,1014356,5.8
37,Los Angeles County,2004,12,7350987,4758817,64.7,4474039,60.9,284778,6.0
8,Colorado,2004,12,3514580,2553668,72.7,2415136,68.7,138532,5.4
9,Connecticut,2004,12,2670352,1773105,66.4,1685851,63.1,87254,4.9
10,Delaware,2004,12,638163,421836,66.1,403030,63.2,18806,4.5
11,District of Columbia,2004,12,464743,318331,68.5,292225,62.9,26106,8.2
12,Florida,2004,12,13716053,8465429,61.7,8173938,59.6,291491,3.4
13,Georgia,2004,12,6658325,4516765,67.8,4261626,64.0,255139,5.6
15,Hawaii,2004,12,947015,616613,65.1,597609,63.1,19004,3.1
16,Idaho,2004,12,1040488,715232,68.7,683201,65.7,32031,4.5
17,Illinois,2004,12,9582205,6375784,66.5,5991999,62.5,383785,6.0
18,Indiana,2004,12,4731573,3167353,66.9,2990614,63.2,176739,5.6
19,Iowa,2004,12,2268621,1611006,71.0,1537097,67.8,73909,4.6
20,Kansas,2004,12,2058823,1459201,70.9,1380607,67.1,78594,5.4
21,Kentucky,2004,12,3188808,1968075,61.7,1862538,58.4,105537,5.4
22,Louisiana,2004,12,3348219,2043263,61.0,1929847,57.6,113416,5.6
23,Maine,2004,12,1039312,687027,66.1,654455,63.0,32572,4.7
24,Maryland,2004,12,4229035,2896823,68.5,2760926,65.3,135897,4.7
25,Massachusetts,2004,12,5052390,3377131,66.8,3212696,63.6,164435,4.9
26,Michigan,2004,12,7721554,5069863,65.7,4705231,60.9,364632,7.2
27,Minnesota,2004,12,3909235,2881623,73.7,2757665,70.5,123958,4.3
28,Mississippi,2004,12,2142612,1315639,61.4,1227296,57.3,88343,6.7
29,Missouri,2004,12,4408140,3005007,68.2,2825149,64.1,179858,6.0
30,Montana,2004,12,722675,481009,66.6,460157,63.7,20852,4.3
31,Nebraska,2004,12,1319186,973347,73.8,934740,70.9,38607,4.0
32,Nevada,2004,12,1785562,1196891,67.0,1145822,64.2,51069,4.3
33,New Hampshire,2004,12,1013003,719305,71.0,693703,68.5,25602,3.6
34,New Jersey,2004,12,6615934,4341309,65.6,4148246,62.7,193063,4.4
35,New Mexico,2004,12,1423778,897593,63.0,847970,59.6,49623,5.5
36,New York,2004,12,14961196,9396977,62.8,8907852,59.5,489125,5.2
51000,New York city,2004,12,6388174,3776319,59.1,3551141,55.6,225178,6.0
37,North Carolina,2004,12,6502600,4300310,66.1,4053208,62.3,247102,5.7
38,North Dakota,2004,12,490708,354612,72.3,342566,69.8,12046,3.4
39,Ohio,2004,12,8800590,5858060,66.6,5486004,62.3,372056,6.4
40,Oklahoma,2004,12,2645828,1699186,64.2,1622239,61.3,76947,4.5
41,Oregon,2004,12,2799092,1840401,65.7,1716027,61.3,124374,6.8
42,Pennsylvania,2004,12,9673014,6238050,64.5,5911684,61.1,326366,5.2
44,Rhode Island,2004,12,837617,554184,66.2,527677,63.0,26507,4.8
45,South Carolina,2004,12,3202414,2054777,64.2,1900514,59.3,154263,7.5
46,South Dakota,2004,12,585936,427349,72.9,411516,70.2,15833,3.7
47,Tennessee,2004,12,4570542,2877576,63.0,2713075,59.4,164501,5.7
48,Texas,2004,12,16454361,11089089,67.4,10441184,63.5,647905,5.8
49,Utah,2004,12,1751435,1249798,71.4,1192371,68.1,57427,4.6
50,Vermont,2004,12,493498,346179,70.1,334240,67.7,11939,3.4
51,Virginia,2004,12,5658923,3841612,67.9,3690869,65.2,150743,3.9
53,Washington,2004,12,4773559,3217289,67.4,3026064,63.4,191225,5.9
54,West Virginia,2004,12,1433761,789023,55.0,744662,51.9,44361,5.6
55,Wisconsin,2004,12,4264967,3018970,70.8,2874349,67.4,144621,4.8
56,Wyoming,2004,12,387828,275664,71.1,265528,68.5,10136,3.7
1,Alabama,2005,1,3460380,2131703,61.6,2025399,58.5,106304,5.0
2,Alaska,2005,1,476092,341438,71.7,317165,66.6,24273,7.1
4,Arizona,2005,1,4388833,2813887,64.1,2684510,61.2,129377,4.6
5,Arkansas,2005,1,2100215,1320144,62.9,1248822,59.5,71322,5.4
6,California,2005,1,26644965,17439739,65.5,16435427,61.7,1004312,5.8
37,Los Angeles County,2005,1,7353751,4761864,64.8,4481838,60.9,280026,5.9
8,Colorado,2005,1,3519168,2554891,72.6,2416722,68.7,138169,5.4
9,Connecticut,2005,1,2671146,1775159,66.5,1687677,63.2,87482,4.9
10,Delaware,2005,1,639183,422854,66.2,404007,63.2,18847,4.5
11,District of Columbia,2005,1,465017,318752,68.5,293054,63.0,25698,8.1
12,Florida,2005,1,13744074,8492386,61.8,8206242,59.7,286144,3.4
13,Georgia,2005,1,6671455,4529287,67.9,4269353,64.0,259934,5.7
15,Hawaii,2005,1,947670,617673,65.2,598918,63.2,18755,3.0
16,Idaho,2005,1,1042808,718063,68.9,686859,65.9,31204,4.3
17,Illinois,2005,1,9585780,6380668,66.6,5998455,62.6,382213,6.0
18,Indiana,2005,1,4734369,3172050,67.0,2994570,63.3,177480,5.6
19,Iowa,2005,1,2269436,1613752,71.1,1540278,67.9,73474,4.6
20,Kansas,2005,1,2060008,1458973,70.8,1380627,67.0,78346,5.4
21,Kentucky,2005,1,3191213,1971250,61.8,1863475,58.4,107775,5.5
22,Louisiana,2005,1,3349336,2045557,61.1,1931637,57.7,113920,5.6
23,Maine,2005,1,1039810,687951,66.2,654877,63.0,33074,4.8
24,Maryland,2005,1,4232709,2900672,68.5,2763621,65.3,137051,4.7
25,Massachusetts,2005,1,5053578,3376327,66.8,3211964,63.6,164363,4.9
26,Michigan,2005,1,7723279,5069412,65.6,4705996,60.9,363416,7.2
27,Minnesota,2005,1,3911758,2878253,73.6,2755477,70.4,122776,4.3
28,Mississippi,2005,1,2143800,1317464,61.5,1227658,57.3,89806,6.8
29,Missouri,2005,1,4411851,3006569,68.1,2827349,64.1,179220,6.0
30,Montana,2005,1,723461,481501,66.6,460719,63.7,20782,4.3
31,Nebraska,2005,1,1319812,973373,73.8,934503,70.8,38870,4.0
32,Nevada,2005,1,1790521,1201124,67.1,1149962,64.2,51162,4.3
33,New Hampshire,2005,1,1013859,720535,71.1,694605,68.5,25930,3.6
34,New Jersey,2005,1,6617768,4344544,65.6,4152756,62.8,191788,4.4
35,New Mexico,2005,1,1425635,899441,63.1,849333,59.6,50108,5.6
36,New York,2005,1,14967391,9395352,62.8,8913873,59.6,481479,5.1
51000,New York city,2005,1,6392982,3775349,59.1,3553989,55.6,221360,5.9
37,North Carolina,2005,1,6512057,4307787,66.2,4059887,62.3,247900,5.8
38,North Dakota,2005,1,490814,354783,72.3,342697,69.8,12086,3.4
39,Ohio,2005,1,8802792,5859119,66.6,5488022,62.3,371097,6.3
40,Oklahoma,2005,1,2647195,1700922,64.3,1623958,61.3,76964,4.5
41,Oregon,2005,1,2802431,1840535,65.7,1719030,61.3,121505,6.6
42,Pennsylvania,2005,1,9676572,6241271,64.5,5916028,61.1,325243,5.2
44,Rhode Island,2005,1,837441,555142,66.3,528431,63.1,26711,4.8
45,South Carolina,2005,1,3206689,2053990,64.1,1899758,59.2,154232,7.5
46,South Dakota,2005,1,586410,427704,72.9,411732,70.2,15972,3.7
47,Tennessee,2005,1,4576008,2876208,62.9,2710731,59.2,165477,5.8
48,Texas,2005,1,16477714,11104720,67.4,10460250,63.5,644470,5.8
49,Utah,2005,1,1755023,1254218,71.5,1197310,68.2,56908,4.5
50,Vermont,2005,1,493748,346365,70.2,334412,67.7,11953,3.5
51,Virginia,2005,1,5665801,3850656,68.0,3699201,65.3,151455,3.9
53,Washington,2005,1,4779499,3223554,67.4,3033132,63.5,190422,5.9
54,West Virginia,2005,1,1433771,789441,55.1,744992,52.0,44449,5.6
55,Wisconsin,2005,1,4267697,3016579,70.7,2872890,67.3,143689,4.8
56,Wyoming,2005,1,388071,275949,71.1,265961,68.5,9988,3.6
1,Alabama,2005,2,3462717,2131888,61.6,2028403,58.6,103485,4.9
2,Alaska,2005,2,476716,341972,71.7,317924,66.7,24048,7.0
4,Arizona,2005,2,4402003,2821319,64.1,2690651,61.1,130668,4.6
5,Arkansas,2005,2,2101950,1323041,62.9,1252355,59.6,70686,5.3
6,California,2005,2,26662446,17455416,65.5,16463071,61.7,992345,5.7
37,Los Angeles County,2005,2,7355856,4765810,64.8,4491117,61.1,274693,5.8
8,Colorado,2005,2,3523573,2556829,72.6,2419263,68.7,137566,5.4
9,Connecticut,2005,2,2671679,1778212,66.6,1690532,63.3,87680,4.9
10,Delaware,2005,2,640133,424441,66.3,405516,63.3,18925,4.5
11,District of Columbia,2005,2,465223,318917,68.6,293742,63.1,25175,7.9
12,Florida,2005,2,13770467,8519788,61.9,8240124,59.8,279664,3.3
13,Georgia,2005,2,6684496,4543128,68.0,4279783,64.0,263345,5.8
15,Hawaii,2005,2,948189,618846,65.3,600440,63.3,18406,3.0
16,Idaho,2005,2,1045018,720965,69.0,690455,66.1,30510,4.2
17,Illinois,2005,2,9588823,6385992,66.6,6004806,62.6,381186,6.0
18,Indiana,2005,2,4736904,3177325,67.1,3000375,63.3,176950,5.6
19,Iowa,2005,2,2269999,1616939,71.2,1544054,68.0,72885,4.5
20,Kansas,2005,2,2061041,1458867,70.8,1380967,67.0,77900,5.3
21,Kentucky,2005,2,3193509,1975095,61.8,1864921,58.4,110174,5.6
22,Louisiana,2005,2,3350321,2047645,61.1,1933747,57.7,113898,5.6
23,Maine,2005,2,1040231,689243,66.3,655688,63.0,33555,4.9
24,Maryland,2005,2,4236127,2905808,68.6,2768164,65.3,137644,4.7
25,Massachusetts,2005,2,5054419,3377030,66.8,3212794,63.6,164236,4.9
26,Michigan,2005,2,7724621,5069092,65.6,4708726,61.0,360366,7.1
27,Minnesota,2005,2,3914076,2876919,73.5,2754981,70.4,121938,4.2
28,Mississippi,2005,2,2144960,1319560,61.5,1228513,57.3,91047,6.9
29,Missouri,2005,2,4415325,3008233,68.1,2830213,64.1,178020,5.9
30,Montana,2005,2,724169,481942,66.6,461273,63.7,20669,4.3
31,Nebraska,2005,2,1320408,973423,73.7,934480,70.8,38943,4.0
32,Nevada,2005,2,1795391,1205680,67.2,1154565,64.3,51115,4.2
33,New Hampshire,2005,2,1014695,721899,71.1,695698,68.6,26201,3.6
