unit,time,age,asfr,treat
Sweden,1969,54,0.0,0
Sweden,1969,55,0.0,0
Sweden,1970,12,0.0,0
Sweden,1970,13,0.0,0
Sweden,1970,14,0.00034,0
Sweden,1970,15,0.00269,0
Sweden,1970,16,0.01291,0
Sweden,1970,17,0.02991,0
Sweden,1970,18,0.05057,0
Sweden,1970,19,0.06997,0
Sweden,1970,20,0.08941,0
Sweden,1970,21,0.10721,0
Sweden,1970,22,0.12324,0
Sweden,1970,23,0.13637,0
Sweden,1970,24,0.1408,0
Sweden,1970,25,0.14234,0
Sweden,1970,26,0.14066,0
Sweden,1970,27,0.1326,0
Sweden,1970,28,0.11888,0
Sweden,1970,29,0.10485,0
Sweden,1970,30,0.09501,0
Sweden,1970,31,0.07822,0
Sweden,1970,32,0.06854,0
Sweden,1970,33,0.05551,0
Sweden,1970,34,0.04882,0
Sweden,1970,35,0.03989,0
Sweden,1970,36,0.03415,0
Sweden,1970,37,0.02656,0
Sweden,1970,38,0.02145,0
Sweden,1970,39,0.01604,0
Sweden,1970,40,0.01172,0
Sweden,1970,41,0.00835,0
Sweden,1970,42,0.00569,0
Sweden,1970,43,0.00335,0
Sweden,1970,44,0.00195,0
Sweden,1970,45,0.00109,0
Sweden,1970,46,0.00052,0
Sweden,1970,47,0.00023,0
Sweden,1970,48,0.00014,0
Sweden,1970,49,2e-05,0
Sweden,1970,50,0.0,0
Sweden,1970,51,2e-05,0
Sweden,1970,52,0.0,0
Sweden,1970,53,0.0,0
Sweden,1970,54,0.0,0
Sweden,1970,55,0.0,0
Sweden,1971,12,2e-05,0
Sweden,1971,13,4e-05,0
Sweden,1971,14,0.00053,0
Sweden,1971,15,0.00252,0
Sweden,1971,16,0.01239,0
Sweden,1971,17,0.03068,0
Sweden,1971,18,0.05046,0
Sweden,1971,19,0.07373,0
Sweden,1971,20,0.09452,0
Sweden,1971,21,0.11405,0
Sweden,1971,22,0.12881,0
Sweden,1971,23,0.14067,0
Sweden,1971,24,0.14643,0
Sweden,1971,25,0.15155,0
Sweden,1971,26,0.13993,0
Sweden,1971,27,0.13571,0
Sweden,1971,28,0.12047,0
Sweden,1971,29,0.10766,0
Sweden,1971,30,0.09595,0
Sweden,1971,31,0.07971,0
Sweden,1971,32,0.06902,0
Sweden,1971,33,0.05679,0
Sweden,1971,34,0.0474,0
Sweden,1971,35,0.0393,0
Sweden,1971,36,0.03307,0
Sweden,1971,37,0.02421,0
Sweden,1971,38,0.01976,0
Sweden,1971,39,0.01558,0
Sweden,1971,40,0.01098,0
Sweden,1971,41,0.00706,0
Sweden,1971,42,0.00539,0
Sweden,1971,43,0.00359,0
Sweden,1971,44,0.00194,0
Sweden,1971,45,0.00083,0
Sweden,1971,46,0.00036,0
Sweden,1971,47,0.00012,0
Sweden,1971,48,0.0001,0
Sweden,1971,49,2e-05,0
Sweden,1971,50,0.0,0
Sweden,1971,51,0.0,0
Sweden,1971,52,2e-05,0
Sweden,1971,53,0.0,0
Sweden,1971,54,0.0,0
Sweden,1971,55,0.0,0
Sweden,1972,12,0.0,0
Sweden,1972,13,6e-05,0
Sweden,1972,14,0.00035,0
Sweden,1972,15,0.00257,0
Sweden,1972,16,0.01204,0
Sweden,1972,17,0.02957,0
Sweden,1972,18,0.04833,0
Sweden,1972,19,0.07286,0
Sweden,1972,20,0.09082,0
Sweden,1972,21,0.11225,0
Sweden,1972,22,0.12905,0
Sweden,1972,23,0.13749,0
Sweden,1972,24,0.147,0
Sweden,1972,25,0.14504,0
Sweden,1972,26,0.14205,0
Sweden,1972,27,0.13124,0
Sweden,1972,28,0.12056,0
Sweden,1972,29,0.10817,0
Sweden,1972,30,0.09287,0
Sweden,1972,31,0.07961,0
Sweden,1972,32,0.06482,0
Sweden,1972,33,0.05345,0
Sweden,1972,34,0.04382,0
Sweden,1972,35,0.03582,0
Sweden,1972,36,0.02898,0
Sweden,1972,37,0.02412,0
Sweden,1972,38,0.01848,0
Sweden,1972,39,0.01422,0
Sweden,1972,40,0.01006,0
Sweden,1972,41,0.00719,0
Sweden,1972,42,0.00501,0
Sweden,1972,43,0.00273,0
Sweden,1972,44,0.00133,0
Sweden,1972,45,0.00075,0
Sweden,1972,46,0.00022,0
Sweden,1972,47,0.0002,0
Sweden,1972,48,8e-05,0
Sweden,1972,49,0.0,0
Sweden,1972,50,0.0,0
Sweden,1972,51,0.0,0
Sweden,1972,52,0.0,0
Sweden,1972,53,0.0,0
Sweden,1972,54,0.0,0
Sweden,1972,55,0.0,0
Sweden,1973,12,0.0,0
Sweden,1973,13,4e-05,0
Sweden,1973,14,0.00035,0
Sweden,1973,15,0.00256,0
Sweden,1973,16,0.01008,0
Sweden,1973,17,0.02758,0
Sweden,1973,18,0.04548,0
Sweden,1973,19,0.06864,0
Sweden,1973,20,0.09149,0
Sweden,1973,21,0.11177,0
Sweden,1973,22,0.12528,0
Sweden,1973,23,0.13659,0
Sweden,1973,24,0.13979,0
Sweden,1973,25,0.14571,0
Sweden,1973,26,0.14075,0
Sweden,1973,27,0.12999,0
Sweden,1973,28,0.11907,0
Sweden,1973,29,0.10612,0
Sweden,1973,30,0.09161,0
Sweden,1973,31,0.07557,0
Sweden,1973,32,0.06358,0
Sweden,1973,33,0.0518,0
Sweden,1973,34,0.04404,0
Sweden,1973,35,0.03695,0
Sweden,1973,36,0.02812,0
Sweden,1973,37,0.02121,0
Sweden,1973,38,0.01728,0
Sweden,1973,39,0.01225,0
Sweden,1973,40,0.00877,0
Sweden,1973,41,0.00585,0
Sweden,1973,42,0.00374,0
Sweden,1973,43,0.0025,0
Sweden,1973,44,0.00129,0
Sweden,1973,45,0.00082,0
Sweden,1973,46,0.0005,0
Sweden,1973,47,0.00016,0
Sweden,1973,48,0.0001,0
Sweden,1973,49,2e-05,0
Sweden,1973,50,0.0,0
Sweden,1973,51,0.0,0
Sweden,1973,52,0.0,0
Sweden,1973,53,0.0,0
Sweden,1973,54,0.0,0
Sweden,1973,55,0.0,0
Sweden,1974,12,0.0,0
Sweden,1974,13,0.0,0
Sweden,1974,14,0.00024,0
Sweden,1974,15,0.00193,0
Sweden,1974,16,0.0095,0
Sweden,1974,17,0.0255,0
Sweden,1974,18,0.04709,0
Sweden,1974,19,0.07484,0
Sweden,1974,20,0.09263,0
Sweden,1974,21,0.11058,0
Sweden,1974,22,0.12652,0
Sweden,1974,23,0.13816,0
Sweden,1974,24,0.14333,0
Sweden,1974,25,0.14505,0
Sweden,1974,26,0.14089,0
Sweden,1974,27,0.13191,0
Sweden,1974,28,0.12075,0
Sweden,1974,29,0.10392,0
Sweden,1974,30,0.08864,0
Sweden,1974,31,0.07704,0
Sweden,1974,32,0.06589,0
Sweden,1974,33,0.05347,0
Sweden,1974,34,0.04162,0
Sweden,1974,35,0.03503,0
Sweden,1974,36,0.02766,0
Sweden,1974,37,0.02108,0
Sweden,1974,38,0.01678,0
Sweden,1974,39,0.01247,0
Sweden,1974,40,0.00956,0
Sweden,1974,41,0.00581,0
Sweden,1974,42,0.00373,0
Sweden,1974,43,0.00204,0
Sweden,1974,44,0.00114,0
Sweden,1974,45,0.00048,0
Sweden,1974,46,0.00045,0
Sweden,1974,47,2e-05,0
Sweden,1974,48,4e-05,0
Sweden,1974,49,0.0,0
Sweden,1974,50,0.0,0
Sweden,1974,51,0.0,0
Sweden,1974,52,0.0,0
Sweden,1974,53,0.0,0
Sweden,1974,54,0.0,0
Sweden,1974,55,0.0,0
Sweden,1975,12,0.0,0
Sweden,1975,13,4e-05,0
Sweden,1975,14,0.00029,0
Sweden,1975,15,0.00229,0
Sweden,1975,16,0.00813,0
Sweden,1975,17,0.02247,0
Sweden,1975,18,0.04182,0
Sweden,1975,19,0.06722,0
Sweden,1975,20,0.08546,0
Sweden,1975,21,0.10466,0
Sweden,1975,22,0.11769,0
Sweden,1975,23,0.12974,0
Sweden,1975,24,0.13659,0
Sweden,1975,25,0.14274,0
Sweden,1975,26,0.1353,0
Sweden,1975,27,0.1249,0
Sweden,1975,28,0.11403,0
Sweden,1975,29,0.10178,0
Sweden,1975,30,0.08653,0
Sweden,1975,31,0.07359,0
Sweden,1975,32,0.06026,0
Sweden,1975,33,0.05033,0
Sweden,1975,34,0.04181,0
Sweden,1975,35,0.03247,0
Sweden,1975,36,0.02533,0
Sweden,1975,37,0.01889,0
Sweden,1975,38,0.01429,0
Sweden,1975,39,0.01092,0
Sweden,1975,40,0.00737,0
Sweden,1975,41,0.00518,0
Sweden,1975,42,0.00308,0
Sweden,1975,43,0.00225,0
Sweden,1975,44,0.00102,0
Sweden,1975,45,0.00037,0
Sweden,1975,46,0.00024,0
Sweden,1975,47,0.00013,0
Sweden,1975,48,6e-05,0
Sweden,1975,49,2e-05,0
Sweden,1975,50,0.0,0
Sweden,1975,51,0.0,0
Sweden,1975,52,2e-05,0
Sweden,1975,53,0.0,0
Sweden,1975,54,0.0,0
Sweden,1975,55,0.0,0
United Kingdom,1956,12,0.0,0
United Kingdom,1956,13,1e-05,0
United Kingdom,1956,14,0.00018,0
United Kingdom,1956,15,0.00075,0
United Kingdom,1956,16,0.00458,0
United Kingdom,1956,17,0.01761,0
United Kingdom,1956,18,0.03949,0
United Kingdom,1956,19,0.06989,0
United Kingdom,1956,20,0.10324,0
United Kingdom,1956,21,0.13767,0
United Kingdom,1956,22,0.15585,0
United Kingdom,1956,23,0.16581,0
United Kingdom,1956,24,0.17118,0
United Kingdom,1956,25,0.1698,0
United Kingdom,1956,26,0.16369,0
United Kingdom,1956,27,0.14771,0
United Kingdom,1956,28,0.14242,0
United Kingdom,1956,29,0.1272,0
United Kingdom,1956,30,0.11382,0
United Kingdom,1956,31,0.09708,0
United Kingdom,1956,32,0.08895,0
United Kingdom,1956,33,0.0764,0
United Kingdom,1956,34,0.06704,0
United Kingdom,1956,35,0.06004,0
United Kingdom,1956,36,0.05454,0
United Kingdom,1956,37,0.03905,0
United Kingdom,1956,38,0.03621,0
United Kingdom,1956,39,0.02955,0
United Kingdom,1956,40,0.02207,0
United Kingdom,1956,41,0.01613,0
United Kingdom,1956,42,0.01267,0
United Kingdom,1956,43,0.00753,0
United Kingdom,1956,44,0.00423,0
United Kingdom,1956,45,0.00196,0
United Kingdom,1956,46,0.00103,0
United Kingdom,1956,47,0.00051,0
United Kingdom,1956,48,0.00024,0
United Kingdom,1956,49,0.00011,0
United Kingdom,1956,50,5e-05,0
United Kingdom,1956,51,2e-05,0
United Kingdom,1956,52,1e-05,0
United Kingdom,1956,53,0.0,0
United Kingdom,1956,54,0.0,0
United Kingdom,1956,55,0.0,0
United Kingdom,1957,12,0.0,0
United Kingdom,1957,13,1e-05,0
United Kingdom,1957,14,0.00016,0
United Kingdom,1957,15,0.00082,0
United Kingdom,1957,16,0.00514,0
United Kingdom,1957,17,0.01944,0
United Kingdom,1957,18,0.04308,0
United Kingdom,1957,19,0.07388,0
United Kingdom,1957,20,0.10677,0
United Kingdom,1957,21,0.14097,0
United Kingdom,1957,22,0.16265,0
United Kingdom,1957,23,0.17365,0
United Kingdom,1957,24,0.17757,0
United Kingdom,1957,25,0.17558,0
United Kingdom,1957,26,0.17057,0
United Kingdom,1957,27,0.15889,0
United Kingdom,1957,28,0.14799,0
United Kingdom,1957,29,0.13418,0
United Kingdom,1957,30,0.11925,0
United Kingdom,1957,31,0.10091,0
United Kingdom,1957,32,0.09002,0
United Kingdom,1957,33,0.07815,0
United Kingdom,1957,34,0.07034,0
United Kingdom,1957,35,0.06079,0
United Kingdom,1957,36,0.05299,0
United Kingdom,1957,37,0.04646,0
United Kingdom,1957,38,0.03475,0
United Kingdom,1957,39,0.02984,0
United Kingdom,1957,40,0.02316,0
United Kingdom,1957,41,0.01589,0
United Kingdom,1957,42,0.01235,0
United Kingdom,1957,43,0.00781,0
United Kingdom,1957,44,0.00434,0
United Kingdom,1957,45,0.00199,0
United Kingdom,1957,46,0.00105,0
United Kingdom,1957,47,0.00051,0
United Kingdom,1957,48,0.00024,0
United Kingdom,1957,49,0.00011,0
United Kingdom,1957,50,5e-05,0
United Kingdom,1957,51,2e-05,0
United Kingdom,1957,52,1e-05,0
United Kingdom,1957,53,1e-05,0
United Kingdom,1957,54,0.0,0
United Kingdom,1957,55,0.0,0
United Kingdom,1958,12,0.0,0
United Kingdom,1958,13,2e-05,0
United Kingdom,1958,14,0.00021,0
United Kingdom,1958,15,0.00095,0
United Kingdom,1958,16,0.00556,0
United Kingdom,1958,17,0.02112,0
United Kingdom,1958,18,0.04663,0
United Kingdom,1958,19,0.07805,0
United Kingdom,1958,20,0.11051,0
United Kingdom,1958,21,0.14626,0
United Kingdom,1958,22,0.16679,0
United Kingdom,1958,23,0.17957,0
United Kingdom,1958,24,0.1852,0
United Kingdom,1958,25,0.18183,0
United Kingdom,1958,26,0.1746,0
United Kingdom,1958,27,0.16322,0
United Kingdom,1958,28,0.15405,0
United Kingdom,1958,29,0.1373,0
United Kingdom,1958,30,0.12277,0
United Kingdom,1958,31,0.10329,0
United Kingdom,1958,32,0.09464,0
United Kingdom,1958,33,0.07846,0
United Kingdom,1958,34,0.07174,0
United Kingdom,1958,35,0.06213,0
United Kingdom,1958,36,0.05175,0
United Kingdom,1958,37,0.04506,0
United Kingdom,1958,38,0.03985,0
United Kingdom,1958,39,0.02773,0
United Kingdom,1958,40,0.02247,0
United Kingdom,1958,41,0.01597,0
United Kingdom,1958,42,0.01227,0
United Kingdom,1958,43,0.00751,0
United Kingdom,1958,44,0.00444,0
United Kingdom,1958,45,0.00198,0
United Kingdom,1958,46,0.00103,0
United Kingdom,1958,47,0.0005,0
United Kingdom,1958,48,0.00024,0
United Kingdom,1958,49,0.00011,0
United Kingdom,1958,50,5e-05,0
United Kingdom,1958,51,2e-05,0
United Kingdom,1958,52,1e-05,0
United Kingdom,1958,53,1e-05,0
United Kingdom,1958,54,0.0,0
United Kingdom,1958,55,0.0,0
United Kingdom,1959,12,0.0,0
United Kingdom,1959,13,2e-05,0
United Kingdom,1959,14,0.00025,0
United Kingdom,1959,15,0.00119,0
United Kingdom,1959,16,0.00648,0
United Kingdom,1959,17,0.02243,0
United Kingdom,1959,18,0.04902,0
United Kingdom,1959,19,0.08124,0
United Kingdom,1959,20,0.11608,0
United Kingdom,1959,21,0.14893,0
United Kingdom,1959,22,0.16878,0
United Kingdom,1959,23,0.17969,0
United Kingdom,1959,24,0.1865,0
United Kingdom,1959,25,0.18683,0
United Kingdom,1959,26,0.17646,0
United Kingdom,1959,27,0.16184,0
United Kingdom,1959,28,0.15456,0
United Kingdom,1959,29,0.1414,0
United Kingdom,1959,30,0.12549,0
United Kingdom,1959,31,0.10401,0
United Kingdom,1959,32,0.09493,0
United Kingdom,1959,33,0.08024,0
United Kingdom,1959,34,0.07168,0
United Kingdom,1959,35,0.06223,0
United Kingdom,1959,36,0.05234,0
United Kingdom,1959,37,0.04326,0
United Kingdom,1959,38,0.03869,0
United Kingdom,1959,39,0.03265,0
United Kingdom,1959,40,0.02089,0
United Kingdom,1959,41,0.01594,0
United Kingdom,1959,42,0.0119,0
United Kingdom,1959,43,0.00741,0
United Kingdom,1959,44,0.00441,0
United Kingdom,1959,45,0.00196,0
United Kingdom,1959,46,0.00102,0
United Kingdom,1959,47,0.0005,0
United Kingdom,1959,48,0.00023,0
United Kingdom,1959,49,0.00011,0
United Kingdom,1959,50,5e-05,0
United Kingdom,1959,51,2e-05,0
United Kingdom,1959,52,1e-05,0
United Kingdom,1959,53,1e-05,0
United Kingdom,1959,54,0.0,0
United Kingdom,1959,55,0.0,0
United Kingdom,1960,12,0.0,0
United Kingdom,1960,13,2e-05,0
United Kingdom,1960,14,0.0003,0
United Kingdom,1960,15,0.00179,0
United Kingdom,1960,16,0.00845,0
United Kingdom,1960,17,0.02628,0
United Kingdom,1960,18,0.05141,0
United Kingdom,1960,19,0.08748,0
United Kingdom,1960,20,0.12149,0
United Kingdom,1960,21,0.15653,0
United Kingdom,1960,22,0.17398,0
United Kingdom,1960,23,0.18475,0
United Kingdom,1960,24,0.19202,0
United Kingdom,1960,25,0.19497,0
United Kingdom,1960,26,0.18665,0
United Kingdom,1960,27,0.17183,0
United Kingdom,1960,28,0.15907,0
United Kingdom,1960,29,0.14917,0
United Kingdom,1960,30,0.13553,0
United Kingdom,1960,31,0.10917,0
United Kingdom,1960,32,0.10037,0
United Kingdom,1960,33,0.08482,0
United Kingdom,1960,34,0.07645,0
United Kingdom,1960,35,0.0646,0
United Kingdom,1960,36,0.05481,0
United Kingdom,1960,37,0.04523,0
United Kingdom,1960,38,0.03981,0
United Kingdom,1960,39,0.03205,0
United Kingdom,1960,40,0.02588,0
United Kingdom,1960,41,0.01546,0
United Kingdom,1960,42,0.01258,0
United Kingdom,1960,43,0.0077,0
United Kingdom,1960,44,0.0043,0
United Kingdom,1960,45,0.00209,0
United Kingdom,1960,46,0.00112,0
United Kingdom,1960,47,0.00055,0
United Kingdom,1960,48,0.00026,0
United Kingdom,1960,49,0.00012,0
United Kingdom,1960,50,6e-05,0
United Kingdom,1960,51,3e-05,0
United Kingdom,1960,52,1e-05,0
United Kingdom,1960,53,1e-05,0
United Kingdom,1960,54,0.0,0
United Kingdom,1960,55,0.0,0
United Kingdom,1961,12,0.0,0
United Kingdom,1961,13,2e-05,0
United Kingdom,1961,14,0.00036,0
United Kingdom,1961,15,0.00209,0
United Kingdom,1961,16,0.01127,0
United Kingdom,1961,17,0.03157,0
United Kingdom,1961,18,0.05694,0
United Kingdom,1961,19,0.08933,0
United Kingdom,1961,20,0.12658,0
United Kingdom,1961,21,0.16233,0
United Kingdom,1961,22,0.18041,0
United Kingdom,1961,23,0.19282,0
United Kingdom,1961,24,0.19707,0
United Kingdom,1961,25,0.20034,0
United Kingdom,1961,26,0.19259,0
United Kingdom,1961,27,0.1771,0
United Kingdom,1961,28,0.16562,0
United Kingdom,1961,29,0.14756,0
United Kingdom,1961,30,0.13522,0
United Kingdom,1961,31,0.11654,0
United Kingdom,1961,32,0.10149,0
United Kingdom,1961,33,0.08579,0
United Kingdom,1961,34,0.07694,0
United Kingdom,1961,35,0.06782,0
United Kingdom,1961,36,0.056,0
United Kingdom,1961,37,0.04702,0
United Kingdom,1961,38,0.04043,0
United Kingdom,1961,39,0.03213,0
United Kingdom,1961,40,0.02471,0
United Kingdom,1961,41,0.01773,0
United Kingdom,1961,42,0.01169,0
United Kingdom,1961,43,0.00771,0
United Kingdom,1961,44,0.00442,0
United Kingdom,1961,45,0.00218,0
United Kingdom,1961,46,0.00116,0
United Kingdom,1961,47,0.00058,0
United Kingdom,1961,48,0.00027,0
United Kingdom,1961,49,0.00013,0
United Kingdom,1961,50,6e-05,0
United Kingdom,1961,51,3e-05,0
United Kingdom,1961,52,1e-05,0
United Kingdom,1961,53,1e-05,0
United Kingdom,1961,54,0.0,0
United Kingdom,1961,55,0.0,0
United Kingdom,1962,12,0.0,0
United Kingdom,1962,13,4e-05,0
United Kingdom,1962,14,0.00052,0
United Kingdom,1962,15,0.00225,0
United Kingdom,1962,16,0.01127,0
United Kingdom,1962,17,0.03434,0
United Kingdom,1962,18,0.06346,0
United Kingdom,1962,19,0.09476,0
United Kingdom,1962,20,0.13019,0
United Kingdom,1962,21,0.16817,0
United Kingdom,1962,22,0.19016,0
United Kingdom,1962,23,0.20021,0
United Kingdom,1962,24,0.20281,0
United Kingdom,1962,25,0.20578,0
United Kingdom,1962,26,0.19645,0
United Kingdom,1962,27,0.18077,0
United Kingdom,1962,28,0.17188,0
United Kingdom,1962,29,0.15084,0
United Kingdom,1962,30,0.13319,0
United Kingdom,1962,31,0.11849,0
United Kingdom,1962,32,0.10874,0
United Kingdom,1962,33,0.08661,0
United Kingdom,1962,34,0.07817,0
United Kingdom,1962,35,0.06698,0
United Kingdom,1962,36,0.05864,0
United Kingdom,1962,37,0.04651,0
United Kingdom,1962,38,0.04064,0
United Kingdom,1962,39,0.03182,0
United Kingdom,1962,40,0.02406,0
United Kingdom,1962,41,0.01743,0
United Kingdom,1962,42,0.01374,0
United Kingdom,1962,43,0.00737,0
United Kingdom,1962,44,0.00422,0
United Kingdom,1962,45,0.00214,0
United Kingdom,1962,46,0.00115,0
United Kingdom,1962,47,0.00057,0
United Kingdom,1962,48,0.00027,0
United Kingdom,1962,49,0.00013,0
United Kingdom,1962,50,6e-05,0
United Kingdom,1962,51,3e-05,0
United Kingdom,1962,52,1e-05,0
United Kingdom,1962,53,1e-05,0
United Kingdom,1962,54,0.0,0
United Kingdom,1962,55,0.0,0
United Kingdom,1963,12,0.0,0
United Kingdom,1963,13,3e-05,0
United Kingdom,1963,14,0.00052,0
United Kingdom,1963,15,0.00257,0
United Kingdom,1963,16,0.01194,0
United Kingdom,1963,17,0.03456,0
United Kingdom,1963,18,0.06524,0
United Kingdom,1963,19,0.09922,0
United Kingdom,1963,20,0.13232,0
United Kingdom,1963,21,0.16714,0
United Kingdom,1963,22,0.19061,0
United Kingdom,1963,23,0.20536,0
United Kingdom,1963,24,0.20797,0
United Kingdom,1963,25,0.20885,0
United Kingdom,1963,26,0.19858,0
United Kingdom,1963,27,0.18439,0
United Kingdom,1963,28,0.17313,0
United Kingdom,1963,29,0.15326,0
United Kingdom,1963,30,0.13647,0
United Kingdom,1963,31,0.11608,0
United Kingdom,1963,32,0.10823,0
United Kingdom,1963,33,0.09122,0
United Kingdom,1963,34,0.0791,0
United Kingdom,1963,35,0.06659,0
United Kingdom,1963,36,0.05685,0
United Kingdom,1963,37,0.04796,0
United Kingdom,1963,38,0.04007,0
United Kingdom,1963,39,0.03156,0
United Kingdom,1963,40,0.02365,0
United Kingdom,1963,41,0.01636,0
United Kingdom,1963,42,0.0131,0
United Kingdom,1963,43,0.00859,0
United Kingdom,1963,44,0.00434,0
United Kingdom,1963,45,0.00212,0
United Kingdom,1963,46,0.00111,0
United Kingdom,1963,47,0.00054,0
United Kingdom,1963,48,0.00026,0
United Kingdom,1963,49,0.00012,0
United Kingdom,1963,50,6e-05,0
United Kingdom,1963,51,3e-05,0
United Kingdom,1963,52,1e-05,0
United Kingdom,1963,53,1e-05,0
United Kingdom,1963,54,0.0,0
United Kingdom,1963,55,0.0,0
United Kingdom,1964,12,0.0,0
United Kingdom,1964,13,4e-05,0
United Kingdom,1964,14,0.00052,0
United Kingdom,1964,15,0.00247,0
United Kingdom,1964,16,0.01306,0
United Kingdom,1964,17,0.03684,0
United Kingdom,1964,18,0.06525,0
United Kingdom,1964,19,0.10202,0
United Kingdom,1964,20,0.13684,0
United Kingdom,1964,21,0.16714,0
United Kingdom,1964,22,0.19059,0
United Kingdom,1964,23,0.20573,0
United Kingdom,1964,24,0.21515,0
United Kingdom,1964,25,0.2134,0
United Kingdom,1964,26,0.20027,0
United Kingdom,1964,27,0.18795,0
United Kingdom,1964,28,0.1739,0
United Kingdom,1964,29,0.15747,0
United Kingdom,1964,30,0.13899,0
United Kingdom,1964,31,0.11604,0
United Kingdom,1964,32,0.11079,0
United Kingdom,1964,33,0.09144,0
United Kingdom,1964,34,0.08254,0
United Kingdom,1964,35,0.06825,0
United Kingdom,1964,36,0.0581,0
United Kingdom,1964,37,0.04871,0
United Kingdom,1964,38,0.04275,0
United Kingdom,1964,39,0.03203,0
United Kingdom,1964,40,0.02454,0
United Kingdom,1964,41,0.01659,0
United Kingdom,1964,42,0.01292,0
United Kingdom,1964,43,0.00819,0
United Kingdom,1964,44,0.00498,0
United Kingdom,1964,45,0.0022,0
United Kingdom,1964,46,0.00112,0
United Kingdom,1964,47,0.00054,0
United Kingdom,1964,48,0.00025,0
United Kingdom,1964,49,0.00012,0
United Kingdom,1964,50,6e-05,0
United Kingdom,1964,51,3e-05,0
United Kingdom,1964,52,1e-05,0
United Kingdom,1964,53,1e-05,0
United Kingdom,1964,54,0.0,0
United Kingdom,1964,55,0.0,0
United Kingdom,1965,12,0.0,0
United Kingdom,1965,13,4e-05,0
United Kingdom,1965,14,0.00056,0
United Kingdom,1965,15,0.00281,0
United Kingdom,1965,16,0.01324,0
United Kingdom,1965,17,0.03808,0
United Kingdom,1965,18,0.06766,0
United Kingdom,1965,19,0.10022,0
United Kingdom,1965,20,0.13463,0
United Kingdom,1965,21,0.16872,0
United Kingdom,1965,22,0.1871,0
United Kingdom,1965,23,0.20051,0
United Kingdom,1965,24,0.20712,0
United Kingdom,1965,25,0.20873,0
United Kingdom,1965,26,0.19382,0
United Kingdom,1965,27,0.17993,0
United Kingdom,1965,28,0.16731,0
United Kingdom,1965,29,0.15072,0
United Kingdom,1965,30,0.13394,0
United Kingdom,1965,31,0.1108,0
United Kingdom,1965,32,0.10378,0
United Kingdom,1965,33,0.08778,0
United Kingdom,1965,34,0.07782,0
United Kingdom,1965,35,0.06815,0
United Kingdom,1965,36,0.05563,0
United Kingdom,1965,37,0.04612,0
United Kingdom,1965,38,0.04009,0
United Kingdom,1965,39,0.03129,0
United Kingdom,1965,40,0.0232,0
United Kingdom,1965,41,0.01665,0
United Kingdom,1965,42,0.01245,0
United Kingdom,1965,43,0.00785,0
United Kingdom,1965,44,0.00432,0
United Kingdom,1965,45,0.00212,0
United Kingdom,1965,46,0.00115,0
United Kingdom,1965,47,0.00057,0
United Kingdom,1965,48,0.00027,0
United Kingdom,1965,49,0.00013,0
United Kingdom,1965,50,6e-05,0
United Kingdom,1965,51,3e-05,0
United Kingdom,1965,52,1e-05,0
United Kingdom,1965,53,1e-05,0
United Kingdom,1965,54,0.0,0
United Kingdom,1965,55,0.0,0
United Kingdom,1966,12,0.0,0
United Kingdom,1966,13,4e-05,0
United Kingdom,1966,14,0.00064,0
United Kingdom,1966,15,0.00322,0
United Kingdom,1966,16,0.01385,0
United Kingdom,1966,17,0.03815,0
United Kingdom,1966,18,0.06801,0
United Kingdom,1966,19,0.10215,0
United Kingdom,1966,20,0.13223,0
United Kingdom,1966,21,0.16499,0
United Kingdom,1966,22,0.18556,0
United Kingdom,1966,23,0.19699,0
United Kingdom,1966,24,0.20072,0
United Kingdom,1966,25,0.19883,0
United Kingdom,1966,26,0.19192,0
United Kingdom,1966,27,0.17487,0
United Kingdom,1966,28,0.16158,0
United Kingdom,1966,29,0.1423,0
United Kingdom,1966,30,0.1279,0
United Kingdom,1966,31,0.10464,0
United Kingdom,1966,32,0.09676,0
United Kingdom,1966,33,0.08438,0
United Kingdom,1966,34,0.07216,0
United Kingdom,1966,35,0.0634,0
United Kingdom,1966,36,0.05386,0
United Kingdom,1966,37,0.04288,0
United Kingdom,1966,38,0.03792,0
United Kingdom,1966,39,0.029,0
United Kingdom,1966,40,0.02176,0
United Kingdom,1966,41,0.01513,0
United Kingdom,1966,42,0.01139,0
United Kingdom,1966,43,0.00713,0
United Kingdom,1966,44,0.00403,0
United Kingdom,1966,45,0.00196,0
United Kingdom,1966,46,0.00108,0
United Kingdom,1966,47,0.00055,0
United Kingdom,1966,48,0.00026,0
United Kingdom,1966,49,0.00012,0
United Kingdom,1966,50,6e-05,0
United Kingdom,1966,51,3e-05,0
United Kingdom,1966,52,1e-05,0
United Kingdom,1966,53,1e-05,0
United Kingdom,1966,54,0.0,0
United Kingdom,1966,55,0.0,0
United Kingdom,1967,12,0.0,0
United Kingdom,1967,13,4e-05,0
United Kingdom,1967,14,0.00067,0
United Kingdom,1967,15,0.00309,0
United Kingdom,1967,16,0.01483,0
United Kingdom,1967,17,0.04051,0
United Kingdom,1967,18,0.07095,0
United Kingdom,1967,19,0.10249,0
United Kingdom,1967,20,0.13097,0
United Kingdom,1967,21,0.15592,0
United Kingdom,1967,22,0.17445,0
United Kingdom,1967,23,0.19058,0
United Kingdom,1967,24,0.19166,0
United Kingdom,1967,25,0.19165,0
United Kingdom,1967,26,0.1804,0
United Kingdom,1967,27,0.17019,0
United Kingdom,1967,28,0.15464,0
United Kingdom,1967,29,0.13486,0
