unit,time,y,treat
United Kingdom,2018-02,2.8128031,0
United States,2018-02,2.77280859,0
China,2018-03,3.1,0
Armenia,2018-03,2.8,0
Belgium,2018-03,2.61351319,0
Bosnia and Herzegovina,2018-03,1.3,0
Bulgaria,2018-03,2.87442096,0
Canada,2018-03,2.37358101,0
Chile,2018-03,4.81106165,0
Colombia,2018-03,3.56909887,0
Croatia,2018-03,1.3,0
Cyprus,2018-03,-1.1827957,0
Czech Republic,2018-03,0.10111223,0
Denmark,2018-03,1.84119678,0
Ecuador,2018-03,2.60203964,0
Egypt,2018-03,24.14030261,0
Estonia,2018-03,2.91750503,0
European Union,2018-03,1.10864745,0
Finland,2018-03,3.43183985,0
France,2018-03,1.64293538,0
Georgia,2018-03,6.5478,0
Germany,2018-03,1.80995475,0
Ghana,2018-03,3.66726297,0
Greece,2018-03,0.6243691,0
Hungary,2018-03,3.5,0
Iceland,2018-03,3.661167,0
India,2018-03,2.7385159,0
Ireland,2018-03,-6.0546875,0
Israel,2018-03,1.30861505,0
Italy,2018-03,1.88470067,0
Japan,2018-03,2.04290092,0
Jordan,2018-03,4.78056941,0
Kazakhstan,2018-03,13.5,0
Kuwait,2018-03,0.81602374,0
Kyrgyzstan,2018-03,4.04592737,0
Latvia,2018-03,3.5,0
Lithuania,2018-03,1.4,0
Luxembourg,2018-03,4.20383415,0
Malaysia,2018-03,-2.20791168,0
Malta,2018-03,6.32,0
Mexico,2018-03,3.64421887,0
Moldova,2018-03,1.0328178,0
Mongolia,2018-03,7.5,0
Montenegro,2018-03,1.2,0
Morocco,2018-03,2.25352113,0
Netherlands,2018-03,0.68093385,0
North Macedonia,2018-03,1.46423315,0
Norway,2018-03,6.33423181,0
Pakistan,2018-03,3.64950067,0
Paraguay,2018-03,2.72340426,0
Philippines,2018-03,-1.50568764,0
Poland,2018-03,0.5,0
Portugal,2018-03,0.8874158,0
Romania,2018-03,3.83016253,0
Serbia,2018-03,0.82426876,0
Singapore,2018-03,-0.29051324,0
Slovakia,2018-03,0.96899225,0
Slovenia,2018-03,2.20700152,0
South Korea,2018-03,1.18529024,0
Spain,2018-03,1.2263746,0
Sweden,2018-03,4.1445271,0
Switzerland,2018-03,1.10559306,0
Thailand,2018-03,-1.48957299,0
Tunisia,2018-03,7.25269499,0
Ukraine,2018-03,15.9,0
United Kingdom,2018-03,2.70793037,0
United States,2018-03,2.94380018,0
China,2018-04,3.4,0
Armenia,2018-04,3.7,0
Belgium,2018-04,2.84234614,0
Bosnia and Herzegovina,2018-04,2.7,0
Bulgaria,2018-04,2.85328301,0
Canada,2018-04,2.46406571,0
Chile,2018-04,6.20511347,0
Colombia,2018-04,4.24815196,0
Croatia,2018-04,1.1,0
Cyprus,2018-04,-1.07411386,0
Czech Republic,2018-04,0.0,0
Denmark,2018-04,2.74914089,0
Ecuador,2018-04,2.62093652,0
Egypt,2018-04,23.9758227,0
Estonia,2018-04,2.0877017,0
European Union,2018-04,1.10741971,0
Finland,2018-04,3.51711027,0
France,2018-04,1.31868132,0
Georgia,2018-04,7.8127,0
Germany,2018-04,1.91873589,0
Ghana,2018-04,6.38297872,0
Greece,2018-04,2.02341787,0
Hungary,2018-04,2.7,0
Iceland,2018-04,0.959828,0
India,2018-04,3.62190813,0
Ireland,2018-04,-7.43961353,0
Israel,2018-04,2.8508772,0
Italy,2018-04,1.43964563,0
Japan,2018-04,2.24260958,0
Jordan,2018-04,5.79955187,0
Kazakhstan,2018-04,15.8,0
Kuwait,2018-04,1.26394052,0
Kyrgyzstan,2018-04,4.29338573,0
Latvia,2018-04,4.0,0
Lithuania,2018-04,2.5,0
Luxembourg,2018-04,1.44405881,0
Malaysia,2018-04,-0.8356546,0
Malta,2018-04,6.66,0
Mexico,2018-04,4.00185224,0
Moldova,2018-04,0.97859876,0
Mongolia,2018-04,6.8,0
Montenegro,2018-04,1.2,0
Morocco,2018-04,2.16165414,0
Netherlands,2018-04,0.96899225,0
North Macedonia,2018-04,0.91311135,0
Norway,2018-04,12.25895317,0
Pakistan,2018-04,4.03704042,0
Paraguay,2018-04,2.72108844,0
Philippines,2018-04,0.07362365,0
Poland,2018-04,1.0,0
Portugal,2018-04,1.1335686,0
Romania,2018-04,4.15617128,0
Serbia,2018-04,0.3681358,0
Singapore,2018-04,1.70444995,0
Slovakia,2018-04,1.45631068,0
Slovenia,2018-04,1.95248942,0
South Korea,2018-04,1.53299492,0
Spain,2018-04,1.8362024,0
Sweden,2018-04,4.89882854,0
Switzerland,2018-04,1.49733751,0
Thailand,2018-04,-0.59760956,0
Tunisia,2018-04,6.97564808,0
Ukraine,2018-04,14.1,0
United Kingdom,2018-04,3.09178744,0
United States,2018-04,2.66193434,0
China,2018-05,4.1,0
Armenia,2018-05,2.1,0
Belgium,2018-05,4.91683865,0
Bosnia and Herzegovina,2018-05,3.8,0
Bulgaria,2018-05,5.77363212,0
Canada,2018-05,3.48360656,0
Chile,2018-05,8.13997718,0
Colombia,2018-05,7.02133659,0
Croatia,2018-05,2.9,0
Cyprus,2018-05,0.85653105,0
Czech Republic,2018-05,1.51975684,0
Denmark,2018-05,3.77574371,0
Ecuador,2018-05,2.45668406,0
Egypt,2018-05,28.05949966,0
Estonia,2018-05,1.93653969,0
European Union,2018-05,2.33333333,0
Finland,2018-05,5.05243089,0
France,2018-05,2.42825607,0
Georgia,2018-05,8.4493,0
Germany,2018-05,2.48306998,0
Ghana,2018-05,7.15065502,0
Greece,2018-05,6.98531096,0
Hungary,2018-05,5.3,0
Iceland,2018-05,8.456612,0
India,2018-05,4.7829938,0
Ireland,2018-05,-5.60386473,0
Israel,2018-05,3.85887541,0
Italy,2018-05,2.44444444,0
Japan,2018-05,2.75229358,0
Jordan,2018-05,7.66982109,0
Kazakhstan,2018-05,18.3,0
Kuwait,2018-05,1.34028295,0
Kyrgyzstan,2018-05,3.76982455,0
Latvia,2018-05,3.7,0
Lithuania,2018-05,7.2,0
Luxembourg,2018-05,2.56538118,0
Malaysia,2018-05,-0.37209302,0
Malta,2018-05,5.91,0
Mexico,2018-05,5.41027836,0
Moldova,2018-05,0.29030496,0
Mongolia,2018-05,2.6,0
Montenegro,2018-05,1.5,0
Morocco,2018-05,1.87265918,0
Netherlands,2018-05,3.62745098,0
North Macedonia,2018-05,0.68801797,0
Norway,2018-05,14.58333333,0
Pakistan,2018-05,5.5763781,0
Paraguay,2018-05,2.97619048,0
Philippines,2018-05,0.60043937,0
Poland,2018-05,3.0,0
Portugal,2018-05,2.6442565,0
Romania,2018-05,5.26315789,0
Serbia,2018-05,2.18250651,0
Singapore,2018-05,6.76476948,0
Slovakia,2018-05,1.65530672,0
Slovenia,2018-05,1.94805195,0
South Korea,2018-05,2.1072992,0
Spain,2018-05,3.05455809,0
Sweden,2018-05,6.28328009,0
Switzerland,2018-05,1.58953278,0
Thailand,2018-05,0.8008008,0
Tunisia,2018-05,7.2202729,0
Ukraine,2018-05,16.5,0
United Kingdom,2018-05,3.96135266,0
United States,2018-05,3.10559006,0
China,2018-06,4.7,0
Armenia,2018-06,4.1,0
Belgium,2018-06,7.06835195,0
Bosnia and Herzegovina,2018-06,4.2,0
Bulgaria,2018-06,6.82040241,0
Canada,2018-06,5.28497409,0
Chile,2018-06,10.14740846,0
Colombia,2018-06,7.42490081,0
Croatia,2018-06,3.5,0
Cyprus,2018-06,1.17773019,0
Czech Republic,2018-06,2.85714286,0
Denmark,2018-06,6.84454756,0
Ecuador,2018-06,2.39927619,0
Egypt,2018-06,34.01499659,0
Estonia,2018-06,2.88996262,0
European Union,2018-06,3.45982143,0
Finland,2018-06,6.32183908,0
France,2018-06,3.10421286,0
Georgia,2018-06,6.7645,0
Germany,2018-06,2.82167043,0
Ghana,2018-06,7.71733237,0
Greece,2018-06,8.18537738,0
Hungary,2018-06,7.5,0
Iceland,2018-06,11.668833,0
India,2018-06,5.67879326,0
Ireland,2018-06,-1.29611167,0
Israel,2018-06,5.66037736,0
Italy,2018-06,3.00668151,0
Japan,2018-06,2.95315682,0
Jordan,2018-06,10.06960748,0
Kazakhstan,2018-06,22.2,0
Kuwait,2018-06,1.41263941,0
Kyrgyzstan,2018-06,1.4088643,0
Latvia,2018-06,4.3,0
Lithuania,2018-06,8.9,0
Luxembourg,2018-06,5.90940219,0
Malaysia,2018-06,0.09407338,0
Malta,2018-06,6.33,0
Mexico,2018-06,6.95001016,0
Moldova,2018-06,0.23927804,0
Mongolia,2018-06,27.4,0
Montenegro,2018-06,2.1,0
Morocco,2018-06,3.17460317,0
Netherlands,2018-06,4.94559842,0
North Macedonia,2018-06,1.01609241,0
Norway,2018-06,20.08547009,0
Pakistan,2018-06,7.63649722,0
Paraguay,2018-06,3.06122449,0
Philippines,2018-06,1.16130793,0
Poland,2018-06,3.7,0
Portugal,2018-06,3.25342466,0
Romania,2018-06,6.14645251,0
Serbia,2018-06,2.95302501,0
Singapore,2018-06,7.98924768,0
Slovakia,2018-06,2.2417154,0
Slovenia,2018-06,2.36160763,0
South Korea,2018-06,2.53449157,0
Spain,2018-06,4.04425394,0
Sweden,2018-06,8.0472103,0
Switzerland,2018-06,1.85988262,0
Thailand,2018-06,1.92307692,0
Tunisia,2018-06,7.68575192,0
Ukraine,2018-06,18.4,0
United Kingdom,2018-06,4.34362934,0
United States,2018-06,3.27723649,0
China,2018-07,4.6,0
Armenia,2018-07,1.6,0
Belgium,2018-07,7.770685,0
Bosnia and Herzegovina,2018-07,4.7,0
Bulgaria,2018-07,4.79357326,0
Canada,2018-07,6.51945321,0
Chile,2018-07,5.28531338,0
Colombia,2018-07,5.92903828,0
Croatia,2018-07,4.0,0
Cyprus,2018-07,3.31196581,0
Czech Republic,2018-07,3.37423313,0
Denmark,2018-07,6.8287037,0
Ecuador,2018-07,1.72831726,0
Egypt,2018-07,30.39278815,0
Estonia,2018-07,3.22317051,0
European Union,2018-07,4.02234637,0
Finland,2018-07,6.50095602,0
France,2018-07,3.65853659,0
Georgia,2018-07,5.7098,0
Germany,2018-07,2.93122886,0
Ghana,2018-07,8.16585189,0
Greece,2018-07,8.2013129,0
Hungary,2018-07,8.4,0
Iceland,2018-07,8.977495,0
India,2018-07,5.26777875,0
Ireland,2018-07,-1.20967742,0
Israel,2018-07,6.03351956,0
Italy,2018-07,4.45434298,0
Japan,2018-07,3.1504065,0
Jordan,2018-07,10.2366157,0
Kazakhstan,2018-07,24.3,0
Kuwait,2018-07,1.78970917,0
Kyrgyzstan,2018-07,0.99950366,0
Latvia,2018-07,4.8,0
Lithuania,2018-07,9.5,0
Luxembourg,2018-07,7.45848372,0
Malaysia,2018-07,0.66037736,0
Malta,2018-07,3.77,0
Mexico,2018-07,6.51495064,0
Moldova,2018-07,-0.11356125,0
Mongolia,2018-07,10.7,0
Montenegro,2018-07,1.9,0
Morocco,2018-07,3.17757009,0
Netherlands,2018-07,5.46176763,0
North Macedonia,2018-07,1.13664071,0
Norway,2018-07,22.58992806,0
Pakistan,2018-07,16.23931624,0
Paraguay,2018-07,2.97366185,0
Philippines,2018-07,1.66700799,0
Poland,2018-07,3.4,0
Portugal,2018-07,3.65213666,0
Romania,2018-07,5.95373531,0
Serbia,2018-07,3.86324175,0
Singapore,2018-07,10.59796556,0
Slovakia,2018-07,3.42801175,0
Slovenia,2018-07,2.43401125,0
South Korea,2018-07,2.94117647,0
Spain,2018-07,4.66184247,0
Sweden,2018-07,8.43116329,0
Switzerland,2018-07,2.05588089,0
Thailand,2018-07,2.3397762,0
Tunisia,2018-07,8.20595955,0
Ukraine,2018-07,18.1,0
United Kingdom,2018-07,3.94990366,0
United States,2018-07,3.36283186,0
China,2018-08,4.1,0
Armenia,2018-08,-0.9,0
Belgium,2018-08,7.50213129,0
Bosnia and Herzegovina,2018-08,4.4,0
Bulgaria,2018-08,3.84665224,0
Canada,2018-08,5.66037736,0
Chile,2018-08,1.56550398,0
Colombia,2018-08,5.16248839,0
Croatia,2018-08,3.6,0
Cyprus,2018-08,3.20170758,0
Czech Republic,2018-08,3.26530612,0
Denmark,2018-08,7.28323699,0
Ecuador,2018-08,0.55906018,0
Egypt,2018-08,25.58859975,0
Estonia,2018-08,3.41318444,0
European Union,2018-08,4.12946429,0
Finland,2018-08,6.4947469,0
France,2018-08,3.64640884,0
Georgia,2018-08,6.6449,0
Germany,2018-08,3.04054054,0
Ghana,2018-08,6.97132616,0
Greece,2018-08,7.40752768,0
Hungary,2018-08,8.1,0
Iceland,2018-08,6.748855,0
India,2018-08,4.61672474,0
Ireland,2018-08,-0.30612245,0
Israel,2018-08,4.62555066,0
Italy,2018-08,4.32372506,0
Japan,2018-08,3.1504065,0
Jordan,2018-08,9.9514581,0
Kazakhstan,2018-08,24.6,0
Kuwait,2018-08,1.86428039,0
Kyrgyzstan,2018-08,-0.52163389,0
Latvia,2018-08,5.7,0
Lithuania,2018-08,9.5,0
Luxembourg,2018-08,9.13236213,0
Malaysia,2018-08,-0.28063611,0
Malta,2018-08,3.45,0
Mexico,2018-08,6.38359296,0
Moldova,2018-08,-0.40390127,0
Mongolia,2018-08,7.4,0
Montenegro,2018-08,1.8,0
Morocco,2018-08,3.36134454,0
Netherlands,2018-08,5.24233432,0
North Macedonia,2018-08,0.51072272,0
Norway,2018-08,22.63610315,0
Pakistan,2018-08,16.68246445,0
Paraguay,2018-08,2.69587195,0
Philippines,2018-08,1.94229342,0
Poland,2018-08,3.0,0
Portugal,2018-08,3.79096166,0
Romania,2018-08,5.84765968,0
Serbia,2018-08,3.64554421,0
Singapore,2018-08,9.04966406,0
Slovakia,2018-08,3.80859375,0
Slovenia,2018-08,2.54081522,0
South Korea,2018-08,2.92772187,0
Spain,2018-08,5.14132554,0
Sweden,2018-08,9.44206009,0
Switzerland,2018-08,2.18720852,0
Thailand,2018-08,1.92893401,0
Tunisia,2018-08,8.54608562,0
Ukraine,2018-08,19.3,0
United Kingdom,2018-08,3.83509108,0
United States,2018-08,3.00353357,0
China,2018-09,3.6,0
Armenia,2018-09,-1.1,0
Belgium,2018-09,6.80558901,0
Bosnia and Herzegovina,2018-09,4.2,0
Bulgaria,2018-09,3.68949602,0
Canada,2018-09,6.20399579,0
Chile,2018-09,4.65972926,0
Colombia,2018-09,7.21087178,0
Croatia,2018-09,3.4,0
Cyprus,2018-09,4.84391819,0
Czech Republic,2018-09,3.1504065,0
Denmark,2018-09,5.73394495,0
Ecuador,2018-09,0.82609771,0
Egypt,2018-09,24.3858598,0
Estonia,2018-09,2.93561459,0
European Union,2018-09,4.0,0
Finland,2018-09,5.98290598,0
France,2018-09,3.63036304,0
Georgia,2018-09,5.4949,0
Germany,2018-09,3.13901345,0
Ghana,2018-09,5.77871741,0
Greece,2018-09,6.82969838,0
Hungary,2018-09,6.7,0
Iceland,2018-09,5.450897,0
India,2018-09,5.22193211,0
Ireland,2018-09,0.30832477,0
Israel,2018-09,4.38596491,0
Italy,2018-09,4.65116279,0
Japan,2018-09,3.03951368,0
Jordan,2018-09,9.06638323,0
Kazakhstan,2018-09,23.9,0
Kuwait,2018-09,1.86289121,0
Kyrgyzstan,2018-09,-2.08520251,0
Latvia,2018-09,5.0,0
Lithuania,2018-09,9.1,0
Luxembourg,2018-09,7.46720137,0
Malaysia,2018-09,-0.18501388,0
Malta,2018-09,3.59,0
Mexico,2018-09,6.86196313,0
Moldova,2018-09,-0.16265049,0
Mongolia,2018-09,2.5,0
Montenegro,2018-09,2.4,0
Morocco,2018-09,3.07835821,0
Netherlands,2018-09,4.70127326,0
North Macedonia,2018-09,0.16136035,0
Norway,2018-09,21.03064067,0
Pakistan,2018-09,14.68306528,0
Paraguay,2018-09,2.25941423,0
Philippines,2018-09,2.67470712,0
Poland,2018-09,3.0,0
Portugal,2018-09,3.88888889,0
Romania,2018-09,5.63327504,0
Serbia,2018-09,3.58763994,0
Singapore,2018-09,7.79824861,0
Slovakia,2018-09,3.90625,0
Slovenia,2018-09,2.2462203,0
South Korea,2018-09,2.53458548,0
Spain,2018-09,5.34293031,0
Sweden,2018-09,10.25641026,0
Switzerland,2018-09,1.55917915,0
Thailand,2018-09,1.61290323,0
Tunisia,2018-09,8.91279293,0
Ukraine,2018-09,18.9,0
United Kingdom,2018-09,3.81679389,0
United States,2018-09,2.73127753,0
China,2018-10,3.3,0
Armenia,2018-10,-0.7,0
Belgium,2018-10,7.52726411,0
Bosnia and Herzegovina,2018-10,3.6,0
Bulgaria,2018-10,4.47669237,0
Canada,2018-10,5.20291363,0
Chile,2018-10,3.01042416,0
Colombia,2018-10,7.77696258,0
Croatia,2018-10,3.4,0
Cyprus,2018-10,4.96760259,0
Czech Republic,2018-10,3.86178862,0
Denmark,2018-10,6.4,0
Ecuador,2018-10,0.80750284,0
Egypt,2018-10,26.340882,0
Estonia,2018-10,2.7882374,0
European Union,2018-10,4.44444444,0
Finland,2018-10,5.76559546,0
France,2018-10,3.50492881,0
Georgia,2018-10,5.8926,0
Germany,2018-10,3.2474804,0
Ghana,2018-10,7.2056239,0
Greece,2018-10,7.70378769,0
Hungary,2018-10,6.4,0
Iceland,2018-10,8.438119,0
India,2018-10,5.53633218,0
Ireland,2018-10,1.87637969,0
Israel,2018-10,4.35729847,0
Italy,2018-10,5.62913907,0
Japan,2018-10,3.02724521,0
Jordan,2018-10,9.25393598,0
Kazakhstan,2018-10,22.9,0
Kuwait,2018-10,1.40949555,0
Kyrgyzstan,2018-10,-2.03607316,0
Latvia,2018-10,5.3,0
Lithuania,2018-10,9.3,0
Luxembourg,2018-10,6.40805094,0
Malaysia,2018-10,0.65116279,0
Malta,2018-10,3.19,0
Mexico,2018-10,6.26041803,0
Moldova,2018-10,-0.28439577,0
Mongolia,2018-10,9.2,0
Montenegro,2018-10,2.9,0
Morocco,2018-10,3.07548928,0
Netherlands,2018-10,5.27859238,0
North Macedonia,2018-10,-0.48574386,0
Norway,2018-10,22.41847826,0
Pakistan,2018-10,18.60356139,0
Paraguay,2018-10,3.0075188,0
Philippines,2018-10,2.11173209,0
Poland,2018-10,3.2,0
Portugal,2018-10,3.70764969,0
Romania,2018-10,6.37742417,0
Serbia,2018-10,3.95025699,0
Singapore,2018-10,7.0576473,0
Slovakia,2018-10,4.38596491,0
Slovenia,2018-10,1.89593881,0
South Korea,2018-10,2.06778293,0
Spain,2018-10,4.57609853,0
Sweden,2018-10,9.80810235,0
Switzerland,2018-10,1.40904484,0
Thailand,2018-10,2.12335693,0
Tunisia,2018-10,8.75428571,0
Ukraine,2018-10,16.6,0
United Kingdom,2018-10,3.90104662,0
United States,2018-10,3.06748466,0
China,2018-11,2.7,0
Armenia,2018-11,-0.1,0
Belgium,2018-11,6.34642356,0
Bosnia and Herzegovina,2018-11,3.1,0
Bulgaria,2018-11,3.44087811,0
Canada,2018-11,2.66393443,0
Chile,2018-11,1.6894896,0
Colombia,2018-11,4.43300831,0
Croatia,2018-11,1.2,0
Cyprus,2018-11,6.33879781,0
Czech Republic,2018-11,3.86571719,0
Denmark,2018-11,5.20361991,0
Ecuador,2018-11,0.43802908,0
Egypt,2018-11,18.10141509,0
Estonia,2018-11,1.57367668,0
European Union,2018-11,3.53200883,0
Finland,2018-11,4.78873239,0
France,2018-11,2.26781857,0
Georgia,2018-11,2.8369,0
Germany,2018-11,3.35946249,0
Ghana,2018-11,6.51448639,0
Greece,2018-11,2.85903288,0
Hungary,2018-11,5.1,0
Iceland,2018-11,11.705453,0
India,2018-11,4.46735395,0
Ireland,2018-11,3.14533623,0
Israel,2018-11,3.93442623,0
Italy,2018-11,4.62046205,0
Japan,2018-11,2.21105528,0
Jordan,2018-11,9.09372754,0
Kazakhstan,2018-11,24.0,0
Kuwait,2018-11,1.25832717,0
Kyrgyzstan,2018-11,-0.58678676,0
Latvia,2018-11,5.4,0
Lithuania,2018-11,4.1,0
Luxembourg,2018-11,4.98632173,0
Malaysia,2018-11,-2.86241921,0
Malta,2018-11,3.8,0
Mexico,2018-11,6.51043369,0
Moldova,2018-11,-0.39114421,0
Mongolia,2018-11,8.6,0
Montenegro,2018-11,2.9,0
Morocco,2018-11,3.25884544,0
Netherlands,2018-11,2.71580989,0
North Macedonia,2018-11,-0.8616745,0
Norway,2018-11,15.01976285,0
Pakistan,2018-11,18.60853432,0
Paraguay,2018-11,2.82861897,0
Philippines,2018-11,2.26426449,0
Poland,2018-11,2.8,0
Portugal,2018-11,2.80522792,0
Romania,2018-11,4.87774759,0
Serbia,2018-11,2.40519643,0
Singapore,2018-11,3.14087293,0
Slovakia,2018-11,3.69290573,0
Slovenia,2018-11,1.58030531,0
South Korea,2018-11,1.46405493,0
Spain,2018-11,2.94141092,0
Sweden,2018-11,8.41219769,0
Switzerland,2018-11,0.65084795,0
Thailand,2018-11,1.21334681,0
Tunisia,2018-11,8.80030372,0
Ukraine,2018-11,16.5,0
United Kingdom,2018-11,3.31753555,0
United States,2018-11,2.62927257,0
China,2018-12,0.9,0
Armenia,2018-12,-1.2,0
Belgium,2018-12,4.42964002,0
Bosnia and Herzegovina,2018-12,1.7,0
Bulgaria,2018-12,2.70344765,0
Canada,2018-12,2.05128205,0
Chile,2018-12,0.9475735,0
Colombia,2018-12,2.30928206,0
Croatia,2018-12,0.2,0
Cyprus,2018-12,6.23632385,0
Czech Republic,2018-12,2.43407708,0
Denmark,2018-12,3.40522134,0
Ecuador,2018-12,-1.12148186,0
Egypt,2018-12,8.9721749,0
Estonia,2018-12,1.56531126,0
European Union,2018-12,2.53303965,0
Finland,2018-12,3.8425492,0
France,2018-12,1.29449838,0
Georgia,2018-12,3.8455,0
Germany,2018-12,2.79329609,0
Ghana,2018-12,4.3712992,0
Greece,2018-12,-0.08088959,0
Hungary,2018-12,4.7,0
Iceland,2018-12,9.533732,0
India,2018-12,3.45721694,0
Ireland,2018-12,-2.25641026,0
Israel,2018-12,1.41304347,0
Italy,2018-12,4.06593407,0
Japan,2018-12,1.40421264,0
Jordan,2018-12,4.45298211,0
Kazakhstan,2018-12,12.4,0
Kuwait,2018-12,1.25739645,0
Kyrgyzstan,2018-12,-0.17959977,0
Latvia,2018-12,5.4,0
Lithuania,2018-12,1.2,0
Luxembourg,2018-12,2.94717245,0
Malaysia,2018-12,-3.71057514,0
Malta,2018-12,3.65,0
Mexico,2018-12,6.41775435,0
Moldova,2018-12,-0.07781448,0
Mongolia,2018-12,-8.1,0
Montenegro,2018-12,2.4,0
Morocco,2018-12,3.63466915,0
Netherlands,2018-12,0.58195926,0
North Macedonia,2018-12,-0.76507894,0
Norway,2018-12,7.81049936,0
Pakistan,2018-12,16.48199446,0
Paraguay,2018-12,2.3255814,0
Philippines,2018-12,1.91923506,0
Poland,2018-12,2.1,0
Portugal,2018-12,2.18015527,0
Romania,2018-12,4.48773271,0
Serbia,2018-12,1.14328621,0
Singapore,2018-12,-0.2954325,0
Slovakia,2018-12,3.0155642,0
Slovenia,2018-12,1.42719176,0
South Korea,2018-12,0.91835705,0
Spain,2018-12,1.70812924,0
Sweden,2018-12,6.00414079,0
Switzerland,2018-12,0.42833828,0
Thailand,2018-12,0.0,0
Tunisia,2018-12,8.77564928,0
Ukraine,2018-12,14.2,0
United Kingdom,2018-12,2.45746692,0
United States,2018-12,2.63620387,0
China,2019-01,0.1,0
Armenia,2019-01,-2.6,0
Belgium,2019-01,3.14355571,0
Bosnia and Herzegovina,2019-01,1.0,0
Bulgaria,2019-01,1.41679469,0
Canada,2019-01,1.01936799,0
Chile,2019-01,-0.18716578,0
Colombia,2019-01,2.71748879,0
Croatia,2019-01,0.3,0
Cyprus,2019-01,4.13943355,0
Czech Republic,2019-01,2.92633703,0
Denmark,2019-01,3.26944758,0
Ecuador,2019-01,-0.9035333,0
Egypt,2019-01,7.77716492,0
Estonia,2019-01,0.3180493,0
European Union,2019-01,2.41492865,0
Finland,2019-01,3.16573557,0
France,2019-01,1.83783784,0
Georgia,2019-01,2.3457,0
Germany,2019-01,2.55555556,0
Ghana,2019-01,3.40791738,0
Greece,2019-01,0.03212484,0
Hungary,2019-01,3.8,0
Iceland,2019-01,8.36254,0
India,2019-01,2.75862069,0
Ireland,2019-01,0.10373444,0
Israel,2019-01,0.10857763,0
Italy,2019-01,3.38797814,0
Japan,2019-01,0.5,0
Jordan,2019-01,-0.48122863,0
Kazakhstan,2019-01,9.6,0
Kuwait,2019-01,1.03397341,0
Kyrgyzstan,2019-01,0.06774982,0
Latvia,2019-01,4.6,0
Lithuania,2019-01,0.2,0
Luxembourg,2019-01,1.28101764,0
Malaysia,2019-01,-3.60110803,0
Malta,2019-01,4.18,0
Mexico,2019-01,4.96643018,0
Moldova,2019-01,0.43427789,0
Mongolia,2019-01,1.9,0
Montenegro,2019-01,1.8,0
Morocco,2019-01,3.16573557,0
Netherlands,2019-01,0.76004343,0
North Macedonia,2019-01,-0.77272061,0
Norway,2019-01,4.9689441,0
Pakistan,2019-01,12.61926193,0
Paraguay,2019-01,1.98675497,0
Philippines,2019-01,1.88342434,0
Poland,2019-01,2.2,0
Portugal,2019-01,1.90847744,0
Romania,2019-01,3.84849592,0
Serbia,2019-01,0.55984081,0
Singapore,2019-01,-3.20603334,0
Slovakia,2019-01,2.49406176,0
Slovenia,2019-01,1.13114929,0
South Korea,2019-01,0.3919598,0
Spain,2019-01,1.6986463,0
Sweden,2019-01,6.06372045,0
Switzerland,2019-01,-0.22560919,0
Thailand,2019-01,-0.70564516,0
Tunisia,2019-01,8.85981308,0
Ukraine,2019-01,10.4,0
United Kingdom,2019-01,2.16981132,0
United States,2019-01,1.92139738,0
China,2019-02,0.1,0
Armenia,2019-02,0.6,0
Belgium,2019-02,4.22865175,0
Bosnia and Herzegovina,2019-02,1.4,0
Bulgaria,2019-02,3.83849971,0
Canada,2019-02,1.1190234,0
Chile,2019-02,1.36555566,0
Colombia,2019-02,3.81679389,0
Croatia,2019-02,1.4,0
Cyprus,2019-02,4.69945355,0
Czech Republic,2019-02,3.64741641,0
Denmark,2019-02,2.93122886,0
Ecuador,2019-02,-0.92502372,0
Egypt,2019-02,11.89944134,0
Estonia,2019-02,0.61453509,0
European Union,2019-02,2.52469813,0
Finland,2019-02,2.96846011,0
France,2019-02,1.83387271,0
Georgia,2019-02,3.2764,0
Germany,2019-02,2.55839822,0
Ghana,2019-02,5.41795666,0
Greece,2019-02,3.06955109,0
Hungary,2019-02,2.7,0
Iceland,2019-02,5.602312,0
India,2019-02,2.92850991,0
Ireland,2019-02,0.10438413,0
Israel,2019-02,-0.32292788,0
Italy,2019-02,3.16248637,0
Japan,2019-02,0.9,0
Jordan,2019-02,-1.19986259,0
Kazakhstan,2019-02,7.7,0
Kuwait,2019-02,0.73583517,0
Kyrgyzstan,2019-02,1.32345507,0
Latvia,2019-02,4.4,0
Lithuania,2019-02,3.0,0
Luxembourg,2019-02,-0.60302864,0
Malaysia,2019-02,-1.59325211,0
Malta,2019-02,3.61,0
Mexico,2019-02,4.52250333,0
Moldova,2019-02,0.24091847,0
Mongolia,2019-02,3.5,0
Montenegro,2019-02,1.5,0
Morocco,2019-02,2.11397059,0
Netherlands,2019-02,1.41458107,0
North Macedonia,2019-02,-0.99212228,0
Norway,2019-02,8.02547771,0
Pakistan,2019-02,13.93369176,0
Paraguay,2019-02,1.89768977,0
Philippines,2019-02,0.97634824,0
Poland,2019-02,2.9,0
Portugal,2019-02,1.39064475,0
Romania,2019-02,4.55760817,0
Serbia,2019-02,1.59064667,0
Singapore,2019-02,-1.09540793,0
Slovakia,2019-02,2.71546635,0
Slovenia,2019-02,1.17120954,0
South Korea,2019-02,0.07005604,0
Spain,2019-02,1.69735752,0
Sweden,2019-02,6.70103093,0
Switzerland,2019-02,-0.61774894,0
Thailand,2019-02,-0.30272452,0
Tunisia,2019-02,9.56651719,0
Ukraine,2019-02,10.2,0
United Kingdom,2019-02,2.35849057,0
United States,2019-02,1.91470844,0
