state,year,month,all_births,white_births,black_births,hisp_births,private_births,medicaid_births,married_births,unmarried_births,fbhisp_births,nbhisp_births,under20_births,age2035_births,age35plus_births,monthcode,year_mth
New York,2020,May,17871,9177,2476,4016,9209,7859,11300,6566,2236,1779,515,12834,4522,0.33,2020.33
New York,2020,June,18077,9383,2476,4062,9302,7974,11354,6718,2288,1774,464,12906,4707,0.42,2020.42
New York,2020,July,18834,9571,2621,4310,9653,8265,11670,7163,2431,1877,488,13425,4921,0.5,2020.5
New York,2020,August,18016,9144,2532,4141,9020,8212,11133,6876,2370,1768,523,12944,4549,0.58,2020.58
New York,2020,September,17908,8830,2542,4251,8822,8285,11025,6881,2425,1824,493,12912,4503,0.67,2020.67
New York,2020,October,17526,8749,2422,4077,8725,8105,10795,6727,2323,1751,505,12438,4583,0.75,2020.75
New York,2020,November,16031,7839,2301,3776,7697,7649,9736,6294,2145,1628,420,11477,4134,0.83,2020.83
New York,2020,December,15491,7607,2383,3566,7303,7529,9125,6359,1986,1575,458,11368,3665,0.92,2020.92
New York,2021,January,15172,7628,2253,3375,7311,7207,9214,5956,1857,1518,409,11013,3750,0,2021
New York,2021,February,15248,7814,2144,3423,7760,6838,9482,5761,1907,1515,375,10899,3974,0.08,2021.08
New York,2021,March,17804,9191,2337,4060,9022,8010,11103,6697,2330,1729,452,12656,4696,0.17,2021.17
New York,2021,April,17293,8862,2260,3986,8881,7676,10760,6524,2240,1746,464,12298,4531,0.25,2021.25
New York,2021,May,17790,9239,2357,4078,9278,7747,11111,6675,2271,1806,465,12546,4779,0.33,2021.33
New York,2021,June,18496,9596,2420,4245,9486,8188,11545,6947,2336,1907,457,13221,4818,0.42,2021.42
New York,2021,July,18860,9588,2588,4390,9478,8473,11646,7209,2431,1956,504,13407,4949,0.5,2021.5
New York,2021,August,18797,9415,2656,4405,9517,8403,11594,7202,2444,1960,457,13362,4978,0.58,2021.58
New York,2021,September,18305,9142,2488,4343,8888,8448,11312,6989,2546,1795,492,12960,4853,0.67,2021.67
New York,2021,October,18229,9116,2490,4347,8781,8550,11238,6988,2488,1858,464,12887,4878,0.75,2021.75
New York,2021,November,17155,8432,2384,4121,8252,8080,10580,6572,2355,1763,435,12023,4697,0.83,2021.83
New York,2021,December,17593,8656,2569,4211,8394,8339,10792,6794,2424,1784,459,12338,4796,0.92,2021.92
New York,2022,January,16623,8179,2344,4077,7877,7999,10124,6496,2325,1749,427,11684,4512,0,2022
New York,2022,February,15595,7712,2208,3751,7486,7408,9580,6010,2158,1593,356,11032,4207,0.08,2022.08
New York,2022,March,17147,8491,2411,4068,8367,7964,10777,6367,2345,1723,416,12151,4580,0.17,2022.17
New York,2022,April,16680,8523,2192,3812,8307,7651,10593,6084,2215,1595,385,11628,4667,0.25,2022.25
New York,2022,May,17340,8978,2291,3928,8689,7852,10969,6370,2238,1686,442,12146,4752,0.33,2022.33
New York,2022,June,17650,9081,2252,4208,8695,8146,11168,6476,2413,1794,409,12420,4821,0.42,2022.42
New York,2022,July,18450,9406,2434,4471,9000,8646,11396,7052,2574,1894,435,12853,5162,0.5,2022.5
New York,2022,August,18442,9183,2447,4609,8908,8677,11406,7035,2684,1921,451,12943,5048,0.58,2022.58
New York,2022,September,17189,8611,2256,4209,8217,8182,10618,6570,2500,1707,465,12255,4469,0.67,2022.67
New York,2022,October,17724,8738,2342,4392,8328,8686,11094,6626,2577,1814,426,12442,4856,0.75,2022.75
New York,2022,November,17278,8607,2289,4199,8122,8366,10644,6630,2524,1672,420,11912,4946,0.83,2022.83
New York,2022,December,17656,8594,2469,4407,8013,8819,10683,6970,2597,1809,468,12208,4980,0.92,2022.92
North Carolina,2016,January,9765,5262,2307,1453,4344,4305,5695,4070,1037,408,581,7662,1522,0,2016
North Carolina,2016,February,9391,5188,2083,1464,4097,4077,5584,3807,999,444,583,7359,1449,0.08,2016.08
North Carolina,2016,March,9809,5442,2234,1440,4514,4121,5899,3910,966,464,604,7739,1466,0.17,2016.17
North Carolina,2016,April,9324,5102,2078,1430,4256,3965,5555,3769,969,449,576,7367,1381,0.25,2016.25
North Carolina,2016,May,9982,5429,2233,1572,4655,4145,6009,3973,1033,528,630,7830,1522,0.33,2016.33
North Carolina,2016,June,10184,5555,2295,1536,4813,4160,6159,4025,1054,469,602,8001,1581,0.42,2016.42
North Carolina,2016,July,10557,5778,2369,1628,4776,4576,6284,4273,1085,524,661,8323,1573,0.5,2016.5
North Carolina,2016,August,11009,5974,2499,1690,5063,4537,6551,4458,1138,532,645,8650,1714,0.58,2016.58
North Carolina,2016,September,10636,5874,2380,1577,4926,4463,6329,4307,1055,501,638,8385,1613,0.67,2016.67
North Carolina,2016,October,10182,5534,2246,1523,4720,4205,6224,3958,1009,495,558,7969,1655,0.75,2016.75
North Carolina,2016,November,9885,5235,2325,1524,4385,4307,5797,4088,1002,506,607,7766,1512,0.83,2016.83
North Carolina,2016,December,10055,5373,2373,1525,4571,4294,5858,4197,1031,479,578,7907,1570,0.92,2016.92
North Carolina,2017,January,9670,5060,2298,1551,4232,4234,5611,4059,1038,495,608,7507,1555,0,2017
North Carolina,2017,February,8935,4772,2104,1349,3919,3893,5251,3683,884,451,553,6967,1415,0.08,2017.08
North Carolina,2017,March,9869,5367,2243,1458,4480,4240,5885,3982,975,468,580,7768,1521,0.17,2017.17
North Carolina,2017,April,9145,4918,2134,1379,4188,3875,5489,3655,916,447,513,7215,1417,0.25,2017.25
North Carolina,2017,May,9802,5294,2224,1521,4461,4175,5925,3876,977,530,568,7681,1553,0.33,2017.33
North Carolina,2017,June,10042,5422,2309,1538,4541,4290,5972,4067,1058,468,554,7892,1596,0.42,2017.42
North Carolina,2017,July,10421,5542,2361,1680,4722,4433,6107,4312,1106,565,623,8182,1616,0.5,2017.5
North Carolina,2017,August,11199,6004,2625,1696,5102,4826,6573,4626,1075,603,624,8779,1796,0.58,2017.58
North Carolina,2017,September,10682,5686,2450,1670,4796,4613,6339,4343,1088,567,602,8388,1692,0.67,2017.67
North Carolina,2017,October,10255,5541,2395,1508,4660,4469,6020,4232,970,526,579,8044,1632,0.75,2017.75
North Carolina,2017,November,10112,5405,2377,1564,4573,4370,5980,4129,984,566,553,7906,1653,0.83,2017.83
North Carolina,2017,December,9993,5267,2366,1550,4464,4268,5791,4200,999,535,567,7792,1634,0.92,2017.92
North Carolina,2018,January,9785,5133,2365,1511,4246,4367,5651,4133,990,504,519,7691,1575,0,2018
North Carolina,2018,February,8673,4616,2074,1295,3875,3768,5074,3598,821,459,507,6819,1347,0.08,2018.08
North Carolina,2018,March,9883,5369,2255,1457,4581,4118,5907,3974,930,517,526,7830,1527,0.17,2018.17
North Carolina,2018,April,9209,5077,2045,1304,4390,3745,5594,3613,819,476,496,7225,1488,0.25,2018.25
North Carolina,2018,May,9890,5342,2266,1551,4643,4094,5883,4007,999,539,516,7748,1626,0.33,2018.33
North Carolina,2018,June,10038,5300,2356,1563,4624,4259,5978,4060,999,546,546,7892,1600,0.42,2018.42
North Carolina,2018,July,10232,5453,2378,1579,4701,4315,6050,4181,995,565,539,8054,1639,0.5,2018.5
North Carolina,2018,August,10921,5815,2534,1746,5087,4530,6413,4503,1088,643,593,8598,1730,0.58,2018.58
North Carolina,2018,September,10436,5651,2364,1632,4869,4295,6280,4156,1054,567,529,8235,1672,0.67,2018.67
North Carolina,2018,October,10335,5573,2355,1603,4854,4279,6160,4173,1005,584,528,8022,1785,0.75,2018.75
North Carolina,2018,November,9672,5118,2266,1532,4470,4078,5654,4017,956,563,522,7509,1641,0.83,2018.83
North Carolina,2018,December,9880,5067,2412,1587,4433,4275,5660,4217,965,605,555,7683,1642,0.92,2018.92
North Carolina,2019,January,10041,5159,2492,1571,4390,4457,5690,4351,1003,553,558,7914,1569,0,2019
North Carolina,2019,February,8765,4630,2093,1349,3954,3730,5127,3637,862,472,490,6827,1448,0.08,2019.08
North Carolina,2019,March,9737,5217,2193,1531,4464,4072,5795,3942,932,581,516,7646,1575,0.17,2019.17
North Carolina,2019,April,9284,5011,2095,1416,4402,3812,5623,3661,867,531,480,7260,1544,0.25,2019.25
North Carolina,2019,May,10009,5256,2308,1619,4646,4157,5913,4091,961,644,516,7828,1665,0.33,2019.33
North Carolina,2019,June,9535,5072,2139,1604,4462,3885,5622,3913,1009,582,480,7504,1551,0.42,2019.42
North Carolina,2019,July,10446,5501,2409,1723,4805,4388,6149,4296,1053,646,541,8193,1712,0.5,2019.5
North Carolina,2019,August,10935,5738,2500,1812,5202,4374,6446,4488,1095,698,539,8572,1824,0.58,2019.58
North Carolina,2019,September,10374,5398,2382,1718,4718,4248,5945,4425,1086,617,591,8052,1731,0.67,2019.67
North Carolina,2019,October,10166,5382,2344,1573,4750,4147,5849,4316,974,580,536,7896,1734,0.75,2019.75
North Carolina,2019,November,9434,4822,2304,1559,4317,3847,5434,3999,985,558,479,7359,1596,0.83,2019.83
North Carolina,2019,December,9999,5019,2474,1630,4605,4084,5777,4222,1002,610,526,7773,1700,0.92,2019.92
North Carolina,2020,January,9831,5012,2405,1588,4426,4215,5578,4251,957,612,531,7622,1678,0,2020
North Carolina,2020,February,9143,4675,2227,1480,4135,3900,5293,3847,890,581,475,7169,1499,0.08,2020.08
North Carolina,2020,March,9786,5086,2349,1544,4638,3927,5709,4075,950,574,508,7651,1627,0.17,2020.17
North Carolina,2020,April,9311,4991,2034,1564,4489,3677,5560,3749,964,588,456,7229,1626,0.25,2020.25
North Carolina,2020,May,9645,4994,2195,1651,4561,3848,5693,3950,1008,623,497,7574,1574,0.33,2020.33
North Carolina,2020,June,9701,5077,2249,1616,4646,3913,5677,4023,995,604,461,7581,1659,0.42,2020.42
North Carolina,2020,July,10230,5352,2265,1750,4827,4164,5952,4277,1103,629,510,7926,1794,0.5,2020.5
North Carolina,2020,August,10502,5361,2476,1785,4918,4259,6023,4476,1118,654,512,8238,1752,0.58,2020.58
North Carolina,2020,September,10203,5317,2359,1713,4896,4053,5969,4234,1029,664,507,8003,1693,0.67,2020.67
North Carolina,2020,October,9803,5088,2238,1671,4698,3932,5757,4046,994,654,497,7529,1777,0.75,2020.75
North Carolina,2020,November,8868,4568,2097,1480,4166,3657,5081,3787,872,595,450,6874,1544,0.83,2020.83
North Carolina,2020,December,9707,4997,2334,1607,4460,4089,5462,4243,958,629,498,7589,1620,0.92,2020.92
North Carolina,2021,January,9276,4880,2156,1516,4269,3846,5324,3951,924,569,456,7220,1600,0,2021
North Carolina,2021,February,8801,4646,2063,1414,4084,3612,5158,3642,806,598,402,6813,1586,0.08,2021.08
North Carolina,2021,March,9708,5175,2188,1603,4632,3870,5745,3963,919,667,451,7535,1722,0.17,2021.17
North Carolina,2021,April,9559,5194,2081,1504,4673,3772,5751,3807,858,631,438,7454,1667,0.25,2021.25
North Carolina,2021,May,9809,5272,2120,1632,4865,3770,5952,3857,940,672,451,7622,1736,0.33,2021.33
North Carolina,2021,June,10239,5441,2270,1679,5040,3958,6111,4126,951,711,485,7960,1794,0.42,2021.42
North Carolina,2021,July,10610,5513,2420,1823,5507,3759,6266,4342,1073,732,484,8312,1814,0.5,2021.5
North Carolina,2021,August,10964,5741,2453,1916,5417,4198,6505,4459,1093,812,511,8626,1827,0.58,2021.58
North Carolina,2021,September,10758,5558,2394,1925,5221,4168,6313,4442,1136,767,498,8383,1877,0.67,2021.67
North Carolina,2021,October,10281,5297,2257,1923,5047,3928,6133,4145,1129,775,472,7978,1831,0.75,2021.75
North Carolina,2021,November,9958,5197,2207,1775,4849,3844,5804,4154,1020,730,463,7683,1812,0.83,2021.83
North Carolina,2021,December,10503,5325,2419,1903,4992,4127,6058,4442,1149,722,431,8137,1935,0.92,2021.92
North Carolina,2022,January,10022,5050,2309,1846,4617,4020,5732,4289,1087,734,455,7785,1782,0,2022
North Carolina,2022,February,9218,4725,2005,1725,4423,3601,5382,3835,1041,666,391,7166,1661,0.08,2022.08
North Carolina,2022,March,10218,5385,2194,1793,5078,3827,6160,4058,1021,752,432,7898,1888,0.17,2022.17
North Carolina,2022,April,9550,5057,2007,1742,4720,3607,5731,3818,991,733,403,7478,1669,0.25,2022.25
North Carolina,2022,May,9673,5020,2063,1774,4724,3711,5882,3789,1013,745,429,7550,1694,0.33,2022.33
North Carolina,2022,June,9809,5024,2168,1815,4883,3657,5922,3882,1029,767,389,7605,1815,0.42,2022.42
North Carolina,2022,July,10618,5468,2305,1989,5182,4089,6191,4425,1185,782,470,8279,1869,0.5,2022.5
North Carolina,2022,August,11240,5863,2382,2109,5509,4296,6704,4530,1226,854,477,8676,2087,0.58,2022.58
North Carolina,2022,September,10518,5478,2240,1993,5039,4056,6235,4282,1169,800,454,8247,1817,0.67,2022.67
North Carolina,2022,October,9938,5122,2084,1867,4983,3669,6012,3925,1162,681,417,7705,1816,0.75,2022.75
North Carolina,2022,November,10267,5241,2235,1976,4958,3933,6046,4220,1165,789,435,7937,1895,0.83,2022.83
North Carolina,2022,December,10491,5329,2383,1939,5035,4143,6041,4449,1146,774,482,8007,2002,0.92,2022.92
North Dakota,2016,January,938,708,55,46,522,237,638,300,NA,41,39,787,112,0,2016
North Dakota,2016,February,863,655,42,36,456,217,583,280,NA,27,33,737,93,0.08,2016.08
North Dakota,2016,March,936,711,42,55,519,220,641,295,19,36,39,788,109,0.17,2016.17
North Dakota,2016,April,916,687,54,45,533,212,632,284,17,28,38,771,107,0.25,2016.25
North Dakota,2016,May,990,743,52,54,589,194,687,303,10,44,35,837,118,0.33,2016.33
North Dakota,2016,June,989,730,49,47,524,250,657,332,13,34,43,834,112,0.42,2016.42
North Dakota,2016,July,948,702,45,52,520,246,650,298,14,38,52,789,107,0.5,2016.5
North Dakota,2016,August,1048,787,54,46,581,252,719,329,17,29,42,858,148,0.58,2016.58
North Dakota,2016,September,1025,754,57,62,562,243,729,296,16,46,41,864,120,0.67,2016.67
North Dakota,2016,October,942,695,58,42,506,234,643,299,12,30,28,809,105,0.75,2016.75
North Dakota,2016,November,891,649,45,50,483,218,608,283,16,33,42,740,109,0.83,2016.83
North Dakota,2016,December,897,665,59,49,496,234,597,300,10,38,40,734,123,0.92,2016.92
North Dakota,2017,January,840,612,48,52,444,229,551,288,13,39,32,694,114,0,2017
North Dakota,2017,February,814,587,34,49,426,214,549,264,NA,40,24,685,105,0.08,2017.08
North Dakota,2017,March,932,713,39,49,541,208,664,268,10,38,37,780,115,0.17,2017.17
North Dakota,2017,April,918,677,51,55,524,225,639,278,14,39,33,782,103,0.25,2017.25
North Dakota,2017,May,895,683,43,53,521,206,647,248,12,40,31,758,106,0.33,2017.33
North Dakota,2017,June,922,705,45,49,523,209,637,285,11,38,37,766,119,0.42,2017.42
North Dakota,2017,July,902,633,54,49,486,238,602,300,13,36,33,758,111,0.5,2017.5
North Dakota,2017,August,915,687,62,46,511,238,615,300,12,32,38,759,118,0.58,2017.58
North Dakota,2017,September,933,707,48,39,532,217,631,302,11,28,18,797,118,0.67,2017.67
North Dakota,2017,October,915,658,60,57,474,253,625,290,19,38,27,757,131,0.75,2017.75
North Dakota,2017,November,871,634,60,43,475,223,584,287,12,31,39,737,95,0.83,2017.83
North Dakota,2017,December,880,635,64,46,483,217,612,268,12,34,21,726,133,0.92,2017.92
North Dakota,2018,January,880,667,36,42,488,224,577,303,14,28,34,729,117,0,2018
North Dakota,2018,February,809,599,54,47,461,169,574,235,15,31,28,675,106,0.08,2018.08
North Dakota,2018,March,899,649,61,58,493,202,629,270,12,45,23,771,105,0.17,2018.17
North Dakota,2018,April,849,648,49,45,491,195,611,238,11,34,25,703,121,0.25,2018.25
North Dakota,2018,May,969,718,56,53,538,238,658,311,13,40,29,808,132,0.33,2018.33
North Dakota,2018,June,879,660,49,42,481,200,614,265,NA,34,40,725,114,0.42,2018.42
North Dakota,2018,July,901,651,58,62,509,217,597,304,16,45,37,737,127,0.5,2018.5
North Dakota,2018,August,982,705,50,66,543,228,666,316,20,46,34,821,127,0.58,2018.58
North Dakota,2018,September,865,640,50,54,506,193,587,277,14,39,25,728,112,0.67,2018.67
North Dakota,2018,October,889,661,42,39,493,223,596,293,10,29,25,746,118,0.75,2018.75
North Dakota,2018,November,875,631,57,62,493,207,590,285,17,45,40,712,123,0.83,2018.83
North Dakota,2018,December,839,587,47,65,453,201,544,295,10,54,38,694,107,0.92,2018.92
North Dakota,2019,January,875,619,52,55,460,226,556,318,18,37,35,723,117,0,2019
North Dakota,2019,February,766,563,47,48,440,176,515,251,11,36,30,629,107,0.08,2019.08
North Dakota,2019,March,906,669,65,45,536,198,641,265,15,30,31,757,118,0.17,2019.17
North Dakota,2019,April,900,659,43,58,553,201,614,286,17,40,24,761,115,0.25,2019.25
North Dakota,2019,May,945,692,55,73,560,214,650,295,18,53,30,786,129,0.33,2019.33
North Dakota,2019,June,883,640,59,53,532,200,602,281,17,36,34,719,130,0.42,2019.42
North Dakota,2019,July,981,717,52,41,569,228,652,329,NA,32,30,807,144,0.5,2019.5
North Dakota,2019,August,948,669,73,69,538,218,653,295,17,51,30,798,120,0.58,2019.58
North Dakota,2019,September,843,620,57,46,505,182,580,262,10,35,27,710,106,0.67,2019.67
North Dakota,2019,October,848,615,61,47,497,203,572,276,13,32,29,683,136,0.75,2019.75
North Dakota,2019,November,771,553,42,47,434,184,532,239,13,34,23,630,118,0.83,2019.83
North Dakota,2019,December,788,551,45,69,436,190,525,263,21,48,33,636,119,0.92,2019.92
North Dakota,2020,January,803,567,56,51,454,190,524,279,14,37,31,645,127,0,2020
North Dakota,2020,February,818,594,44,47,479,191,554,264,12,33,30,682,106,0.08,2020.08
North Dakota,2020,March,840,624,62,49,482,181,557,283,17,32,21,694,125,0.17,2020.17
North Dakota,2020,April,824,575,60,64,479,211,562,262,13,50,27,675,122,0.25,2020.25
North Dakota,2020,May,878,634,50,56,474,232,588,289,17,39,32,722,124,0.33,2020.33
North Dakota,2020,June,854,635,50,50,487,174,586,268,18,32,28,706,120,0.42,2020.42
North Dakota,2020,July,902,624,60,63,482,223,587,315,16,46,32,741,129,0.5,2020.5
North Dakota,2020,August,910,640,61,69,467,241,606,304,20,49,30,755,125,0.58,2020.58
North Dakota,2020,September,803,566,48,60,429,214,537,265,22,37,31,657,115,0.67,2020.67
North Dakota,2020,October,831,627,44,52,454,191,577,254,12,37,24,679,128,0.75,2020.75
North Dakota,2020,November,771,555,58,44,424,181,532,239,13,30,17,637,117,0.83,2020.83
North Dakota,2020,December,825,558,66,67,428,211,545,280,15,51,22,680,123,0.92,2020.92
North Dakota,2021,January,790,552,52,64,411,195,514,276,23,41,24,649,117,0,2021
North Dakota,2021,February,764,569,46,40,421,191,505,259,NA,33,24,613,127,0.08,2021.08
North Dakota,2021,March,905,671,59,48,550,200,629,276,15,33,32,751,122,0.17,2021.17
North Dakota,2021,April,847,620,41,65,519,194,584,263,11,54,22,713,112,0.25,2021.25
North Dakota,2021,May,838,634,42,62,516,183,591,247,14,48,17,686,135,0.33,2021.33
North Dakota,2021,June,866,636,49,53,516,197,590,276,16,37,24,733,109,0.42,2021.42
North Dakota,2021,July,866,637,43,57,545,194,610,256,17,40,35,713,118,0.5,2021.5
North Dakota,2021,August,853,607,56,60,507,201,572,281,12,48,28,699,126,0.58,2021.58
North Dakota,2021,September,860,608,45,65,516,198,599,261,17,47,27,700,133,0.67,2021.67
North Dakota,2021,October,830,616,61,55,486,187,577,253,NA,39,27,680,123,0.75,2021.75
North Dakota,2021,November,821,616,42,45,491,179,564,257,NA,35,34,656,131,0.83,2021.83
North Dakota,2021,December,872,641,59,57,514,211,604,268,NA,38,27,710,135,0.92,2021.92
North Dakota,2022,January,787,588,47,45,474,185,548,238,12,33,27,624,136,0,2022
North Dakota,2022,February,693,511,38,48,442,146,492,201,12,36,21,560,112,0.08,2022.08
North Dakota,2022,March,793,596,38,47,514,163,561,232,NA,38,29,641,123,0.17,2022.17
North Dakota,2022,April,780,565,52,50,478,190,516,264,16,34,28,637,115,0.25,2022.25
North Dakota,2022,May,851,629,59,49,576,161,598,251,18,30,15,702,134,0.33,2022.33
North Dakota,2022,June,778,561,46,55,474,166,529,249,12,43,30,643,105,0.42,2022.42
North Dakota,2022,July,815,587,46,67,495,185,544,271,21,45,32,646,137,0.5,2022.5
North Dakota,2022,August,885,653,48,60,539,197,621,264,14,46,22,730,133,0.58,2022.58
North Dakota,2022,September,826,595,51,72,517,182,570,256,23,48,20,687,119,0.67,2022.67
North Dakota,2022,October,763,536,56,57,466,167,523,239,17,40,22,644,97,0.75,2022.75
North Dakota,2022,November,767,563,52,53,489,159,528,239,15,38,33,606,128,0.83,2022.83
North Dakota,2022,December,829,581,52,68,502,201,546,283,NA,52,28,674,127,0.92,2022.92
Ohio,2016,January,10907,7818,1848,598,5227,4615,6019,4888,310,285,687,8743,1477,0,2016
Ohio,2016,February,10853,7923,1717,554,5353,4552,6146,4707,279,273,705,8706,1442,0.08,2016.08
Ohio,2016,March,11380,8366,1789,585,5721,4757,6423,4957,267,314,739,9217,1424,0.17,2016.17
Ohio,2016,April,11109,8112,1723,609,5679,4511,6480,4629,299,308,664,8927,1518,0.25,2016.25
Ohio,2016,May,11647,8581,1770,637,6050,4661,6865,4782,310,321,684,9460,1503,0.33,2016.33
Ohio,2016,June,11906,8786,1834,622,6167,4825,6965,4941,304,315,665,9612,1629,0.42,2016.42
Ohio,2016,July,12049,8683,1948,650,6181,4989,6920,5129,329,321,725,9734,1590,0.5,2016.5
Ohio,2016,August,12666,9302,1961,697,6442,5273,7254,5412,330,361,715,10241,1710,0.58,2016.58
